epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.6174,0.2275,1.7902,0.4086,7.1
2,1.7381,0.3974,1.3047,0.5162,14.2
3,1.3824,0.5110,0.9722,0.6817,21.2
4,1.0832,0.6271,0.6943,0.7882,28.3
5,0.8481,0.6954,0.4987,0.8021,35.3
6,0.6848,0.7611,0.4189,0.8438,42.3
7,0.5689,0.8152,0.3241,0.8970,49.3
8,0.4841,0.8479,0.2406,0.9572,56.3
9,0.4139,0.8779,0.1770,0.9931,63.3
10,0.3386,0.9137,0.1267,0.9988,70.4
11,0.3019,0.9184,0.0902,0.9988,77.4
12,0.2625,0.9348,0.0779,0.9919,84.5
13,0.2058,0.9531,0.0471,1.0000,91.5
14,0.1907,0.9573,0.0435,0.9988,98.5
15,0.1753,0.9568,0.0234,1.0000,105.5
16,0.1566,0.9608,0.0187,1.0000,112.5
17,0.1383,0.9670,0.0139,1.0000,119.5
18,0.1262,0.9715,0.0100,1.0000,126.4
19,0.1234,0.9687,0.0093,1.0000,133.5
20,0.1235,0.9682,0.0105,1.0000,140.5
21,0.1112,0.9715,0.0076,1.0000,147.6
22,0.0898,0.9814,0.0043,1.0000,154.6
23,0.0873,0.9782,0.0062,1.0000,161.6
24,0.0920,0.9735,0.0047,1.0000,168.7
25,0.0973,0.9720,0.0035,1.0000,175.7
26,0.0763,0.9806,0.0023,1.0000,182.8
27,0.0680,0.9841,0.0025,1.0000,189.8
28,0.0683,0.9809,0.0030,1.0000,196.8
29,0.0777,0.9792,0.0020,1.0000,203.8
30,0.0681,0.9821,0.0033,1.0000,210.9
31,0.0674,0.9814,0.0021,1.0000,218.0
32,0.0640,0.9824,0.0014,1.0000,225.0
33,0.0577,0.9846,0.0012,1.0000,232.0
34,0.0729,0.9816,0.0011,1.0000,239.1
35,0.0724,0.9789,0.0012,1.0000,246.2
36,0.0572,0.9876,0.0009,1.0000,253.2
37,0.0573,0.9849,0.0016,1.0000,260.2
38,0.0607,0.9819,0.0011,1.0000,267.3
39,0.0712,0.9802,0.0009,1.0000,274.3
40,0.0528,0.9851,0.0009,1.0000,281.3
41,0.0474,0.9873,0.0005,1.0000,288.3
42,0.0486,0.9864,0.0007,1.0000,295.3
43,0.0534,0.9859,0.0006,1.0000,302.2
44,0.0521,0.9864,0.0008,1.0000,309.1
45,0.0540,0.9856,0.0028,1.0000,316.1
46,0.0485,0.9854,0.0006,1.0000,323.1
47,0.0498,0.9859,0.0008,1.0000,330.0
48,0.0478,0.9876,0.0010,1.0000,337.0
49,0.0395,0.9893,0.0004,1.0000,343.9
50,0.0427,0.9869,0.0008,1.0000,350.9
51,0.0487,0.9836,0.0007,1.0000,357.8
52,0.0534,0.9841,0.0007,1.0000,364.8
53,0.0471,0.9841,0.0007,1.0000,371.8
54,0.0479,0.9851,0.0005,1.0000,378.9
55,0.0379,0.9898,0.0004,1.0000,385.9
56,0.0320,0.9903,0.0004,1.0000,393.0
57,0.0448,0.9866,0.0002,1.0000,400.1
58,0.0448,0.9866,0.0004,1.0000,407.1
59,0.0387,0.9871,0.0003,1.0000,414.1
60,0.0392,0.9878,0.0002,1.0000,421.2
