epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.2796,0.6480,0.7063,0.7692,5.2
2,0.5857,0.8698,0.3075,0.9888,10.2
3,0.2889,0.9663,0.1329,1.0000,15.3
4,0.1424,0.9955,0.0463,1.0000,20.3
5,0.0710,0.9993,0.0147,1.0000,25.3
6,0.0484,0.9990,0.0124,1.0000,30.3
7,0.0353,0.9997,0.0247,1.0000,35.4
8,0.0229,0.9997,0.0024,1.0000,40.4
9,0.0175,1.0000,0.0015,1.0000,45.4
10,0.0183,0.9993,0.0013,1.0000,50.5
11,0.0118,1.0000,0.0009,1.0000,55.5
12,0.0120,0.9997,0.0007,1.0000,60.6
13,0.0085,1.0000,0.0008,1.0000,65.6
14,0.0081,0.9997,0.0008,1.0000,70.7
15,0.0127,0.9990,0.0013,1.0000,75.7
16,0.0066,1.0000,0.0009,1.0000,80.7
17,0.0052,1.0000,0.0002,1.0000,85.7
18,0.0047,1.0000,0.0002,1.0000,90.8
19,0.0042,1.0000,0.0002,1.0000,95.7
20,0.0036,0.9997,0.0004,1.0000,100.7
21,0.0086,0.9990,0.0003,1.0000,105.8
22,0.0046,1.0000,0.0002,1.0000,110.8
23,0.0027,1.0000,0.0001,1.0000,115.9
24,0.0033,1.0000,0.0002,1.0000,121.0
25,0.0020,1.0000,0.0001,1.0000,126.0
26,0.0067,0.9990,0.0490,0.9679,131.0
27,0.0090,0.9997,0.0001,1.0000,136.1
28,0.0052,0.9997,0.0002,1.0000,141.1
29,0.0058,0.9990,0.0001,1.0000,146.1
30,0.0022,1.0000,0.0000,1.0000,151.1
31,0.0019,1.0000,0.0000,1.0000,156.2
32,0.0011,1.0000,0.0000,1.0000,161.2
33,0.0012,1.0000,0.0000,1.0000,166.3
34,0.0010,1.0000,0.0000,1.0000,171.3
35,0.0015,1.0000,0.0001,1.0000,176.4
36,0.0010,1.0000,0.0000,1.0000,181.4
37,0.0031,0.9997,0.0573,0.9599,186.4
38,0.0156,0.9969,0.0001,1.0000,191.4
39,0.0023,1.0000,0.0000,1.0000,196.4
40,0.0016,1.0000,0.0000,1.0000,201.4
41,0.0018,1.0000,0.0000,1.0000,206.4
42,0.0011,1.0000,0.0000,1.0000,211.4
43,0.0006,1.0000,0.0000,1.0000,216.4
44,0.0014,1.0000,0.0000,1.0000,221.4
45,0.0009,1.0000,0.0000,1.0000,226.4
46,0.0006,1.0000,0.0000,1.0000,231.5
47,0.0004,1.0000,0.0000,1.0000,236.6
48,0.0013,1.0000,0.0000,1.0000,241.7
49,0.0008,1.0000,0.0000,1.0000,246.7
50,0.0007,1.0000,0.0000,1.0000,251.8
51,0.0003,1.0000,0.0000,1.0000,256.8
52,0.0004,1.0000,0.0000,1.0000,261.9
53,0.0026,0.9993,0.0025,1.0000,267.0
54,0.0132,0.9976,0.0001,1.0000,272.1
55,0.0027,0.9997,0.0000,1.0000,277.2
56,0.0010,1.0000,0.0000,1.0000,282.3
57,0.0028,0.9993,0.0000,1.0000,287.4
58,0.0011,1.0000,0.0000,1.0000,292.5
59,0.0005,1.0000,0.0000,1.0000,297.6
60,0.0009,0.9997,0.0002,1.0000,302.6
