epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.9409,0.1312,2.3673,0.2581,16.9
2,2.2138,0.2327,1.8050,0.3958,23.1
3,1.8596,0.3161,1.5436,0.3924,29.4
4,1.6492,0.3659,1.3672,0.5000,35.6
5,1.4809,0.4247,1.1603,0.5938,41.7
6,1.3538,0.4612,1.0621,0.5394,47.9
7,1.2156,0.5234,0.9326,0.5729,54.0
8,1.1190,0.5460,0.9210,0.6111,60.1
9,1.0478,0.5807,0.7878,0.6944,66.3
10,0.9690,0.6048,0.7228,0.7199,72.4
11,0.9178,0.6420,0.6313,0.8310,78.5
12,0.8640,0.6810,0.6079,0.7512,84.7
13,0.7987,0.7070,0.5408,0.8484,90.9
14,0.7499,0.7219,0.4685,0.8507,96.9
15,0.6869,0.7494,0.4148,0.8484,103.0
16,0.6514,0.7566,0.3821,0.8935,109.1
17,0.6374,0.7725,0.3481,0.9074,115.2
18,0.5919,0.7891,0.3157,0.9167,121.3
19,0.5400,0.8008,0.3136,0.8947,127.5
20,0.5356,0.8095,0.2759,0.9294,133.6
21,0.5350,0.7996,0.2602,0.9525,139.8
22,0.4801,0.8343,0.2313,0.9722,145.9
23,0.4741,0.8283,0.3422,0.8576,152.0
24,0.4672,0.8318,0.2171,0.9514,158.2
25,0.4362,0.8459,0.2032,0.9549,164.3
26,0.4414,0.8412,0.1927,0.9769,170.5
27,0.4017,0.8583,0.1905,0.9491,176.6
28,0.4040,0.8621,0.1460,0.9942,182.7
29,0.3790,0.8665,0.1317,0.9954,188.8
30,0.3650,0.8705,0.1529,0.9676,194.9
31,0.3418,0.8817,0.1193,0.9931,201.0
32,0.3513,0.8765,0.0993,0.9988,207.1
33,0.3206,0.8913,0.1005,0.9942,213.2
34,0.3457,0.8787,0.1458,0.9699,219.3
35,0.3229,0.8951,0.1205,0.9826,225.3
36,0.3362,0.8765,0.0872,0.9977,231.4
37,0.3077,0.8938,0.0820,0.9977,237.5
38,0.2918,0.9015,0.0810,0.9988,243.6
39,0.2950,0.8970,0.0684,1.0000,249.7
40,0.2906,0.9010,0.0918,0.9919,255.8
41,0.2978,0.8936,0.0565,1.0000,261.9
42,0.2661,0.9132,0.0593,0.9988,268.0
43,0.2666,0.9087,0.0590,0.9988,274.1
44,0.2564,0.9161,0.0634,0.9988,280.2
45,0.2515,0.9171,0.0547,0.9954,286.3
46,0.2490,0.9129,0.0500,0.9965,292.3
47,0.2502,0.9186,0.0435,0.9965,298.4
48,0.2390,0.9174,0.0383,0.9988,304.5
49,0.2261,0.9243,0.0452,0.9954,310.6
50,0.2430,0.9186,0.0460,0.9942,316.7
51,0.2397,0.9196,0.0492,0.9919,322.9
52,0.2315,0.9266,0.0456,0.9954,329.0
53,0.2420,0.9189,0.0306,1.0000,335.1
54,0.2241,0.9214,0.0485,0.9977,341.1
55,0.2158,0.9261,0.0383,0.9977,347.2
56,0.2201,0.9288,0.0389,0.9977,353.3
57,0.2150,0.9288,0.0284,0.9988,359.4
58,0.2145,0.9261,0.0255,1.0000,365.5
59,0.2158,0.9300,0.0365,0.9988,371.7
60,0.1913,0.9345,0.0328,0.9977,377.9
