epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.2275,0.4167,2.0431,0.5139,1.9
2,1.6901,0.5670,1.5338,0.6597,3.7
3,1.4106,0.5982,1.2913,0.5694,5.6
4,1.2255,0.6339,1.1638,0.5694,7.4
5,1.1033,0.6682,1.0754,0.6597,9.1
6,1.0334,0.6652,0.9819,0.6597,10.8
7,0.9339,0.6949,0.9029,0.6736,12.6
8,0.8774,0.7262,0.8300,0.6736,14.4
9,0.7976,0.7604,0.7725,0.7569,16.2
10,0.7454,0.7902,0.7076,0.7500,18.0
11,0.6705,0.8051,0.6222,0.7500,19.8
12,0.6037,0.8378,0.5297,0.8194,21.7
13,0.5580,0.8586,0.4754,0.9375,23.4
14,0.4979,0.8780,0.4202,0.8889,25.1
15,0.4888,0.8899,0.3744,0.9375,26.9
16,0.4109,0.8973,0.3380,0.9375,28.8
17,0.3872,0.9122,0.2999,0.9375,30.6
18,0.3594,0.9211,0.2680,0.9375,32.4
19,0.3201,0.9301,0.2330,0.9375,34.2
20,0.2886,0.9405,0.2153,1.0000,35.9
21,0.2906,0.9301,0.1882,1.0000,37.7
22,0.2474,0.9554,0.1707,1.0000,39.5
23,0.2270,0.9628,0.1387,1.0000,41.3
24,0.2215,0.9643,0.1202,1.0000,43.1
25,0.1880,0.9792,0.1015,1.0000,44.9
26,0.1708,0.9851,0.0951,1.0000,46.6
27,0.1585,0.9866,0.0787,1.0000,48.4
28,0.1505,0.9851,0.0644,1.0000,50.3
29,0.1445,0.9881,0.0718,1.0000,52.0
30,0.1244,0.9911,0.0446,1.0000,53.8
31,0.1174,0.9911,0.0393,1.0000,55.6
32,0.1115,0.9896,0.0341,1.0000,57.4
33,0.1000,0.9970,0.0289,1.0000,59.2
34,0.0896,0.9970,0.0224,1.0000,61.0
35,0.0821,0.9955,0.0195,1.0000,62.8
36,0.0780,0.9985,0.0167,1.0000,64.6
37,0.0705,1.0000,0.0132,1.0000,66.5
38,0.0711,0.9955,0.0142,1.0000,68.2
39,0.0559,0.9985,0.0115,1.0000,70.0
40,0.0572,0.9970,0.0096,1.0000,71.8
41,0.0533,0.9970,0.0086,1.0000,73.5
42,0.0595,0.9955,0.0080,1.0000,75.3
43,0.0613,0.9970,0.0085,1.0000,77.1
44,0.0510,1.0000,0.0197,1.0000,78.9
45,0.0519,0.9985,0.0069,1.0000,80.8
46,0.0415,0.9955,0.0082,1.0000,82.4
47,0.0407,1.0000,0.0065,1.0000,84.2
48,0.0371,0.9985,0.0053,1.0000,86.0
49,0.0353,0.9985,0.0035,1.0000,87.7
50,0.0346,0.9985,0.0027,1.0000,89.5
51,0.0350,0.9985,0.0031,1.0000,91.4
52,0.0368,0.9955,0.0029,1.0000,93.2
53,0.0374,0.9985,0.0026,1.0000,95.1
54,0.0327,1.0000,0.0047,1.0000,96.9
55,0.0289,0.9985,0.0026,1.0000,98.6
56,0.0305,1.0000,0.0020,1.0000,100.4
57,0.0307,1.0000,0.0017,1.0000,102.2
58,0.0207,1.0000,0.0015,1.0000,104.0
59,0.0205,1.0000,0.0013,1.0000,105.8
60,0.0247,0.9985,0.0016,1.0000,107.5
