epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,0.3972,0.8867,0.0124,1.0000,3.2
2,0.0170,0.9978,0.0012,1.0000,6.2
3,0.0058,1.0000,0.0004,1.0000,9.2
4,0.0027,1.0000,0.0002,1.0000,12.3
5,0.0015,1.0000,0.0001,1.0000,15.3
6,0.0016,1.0000,0.0001,1.0000,18.3
7,0.0010,1.0000,0.0001,1.0000,21.3
8,0.0008,1.0000,0.0001,1.0000,24.3
9,0.0010,1.0000,0.0000,1.0000,27.3
10,0.0006,1.0000,0.0000,1.0000,30.4
11,0.0007,1.0000,0.0001,1.0000,33.4
12,0.0028,1.0000,0.0001,1.0000,36.5
13,0.0104,0.9967,0.0005,1.0000,39.5
14,0.0087,0.9967,0.0002,1.0000,42.5
15,0.0012,1.0000,0.0000,1.0000,45.6
16,0.0003,1.0000,0.0000,1.0000,48.6
17,0.0019,0.9989,0.0000,1.0000,51.7
18,0.0011,1.0000,0.0000,1.0000,54.7
19,0.0003,1.0000,0.0000,1.0000,57.8
20,0.0151,0.9944,0.0003,1.0000,60.8
21,0.0131,0.9972,0.0002,1.0000,63.8
22,0.0034,0.9994,0.0000,1.0000,66.8
23,0.0006,1.0000,0.0000,1.0000,69.8
24,0.0003,1.0000,0.0000,1.0000,72.9
25,0.0002,1.0000,0.0000,1.0000,75.9
26,0.0022,0.9994,0.0008,1.0000,78.9
27,0.0088,0.9983,0.0006,1.0000,81.9
28,0.0093,0.9967,0.0003,1.0000,85.0
29,0.0014,1.0000,0.0000,1.0000,88.0
30,0.0025,0.9989,0.0000,1.0000,91.0
31,0.0006,1.0000,0.0000,1.0000,94.1
32,0.0003,1.0000,0.0000,1.0000,97.1
33,0.0001,1.0000,0.0000,1.0000,100.1
34,0.0005,1.0000,0.0000,1.0000,103.2
35,0.0003,1.0000,0.0000,1.0000,106.2
36,0.0067,0.9978,0.0005,1.0000,109.2
37,0.0028,0.9983,0.0000,1.0000,112.3
38,0.0013,0.9994,0.0000,1.0000,115.3
39,0.0012,0.9989,0.0000,1.0000,118.3
40,0.0001,1.0000,0.0000,1.0000,121.3
41,0.0006,1.0000,0.0000,1.0000,124.4
42,0.0001,1.0000,0.0000,1.0000,127.4
43,0.0001,1.0000,0.0000,1.0000,130.4
44,0.0029,0.9989,0.0140,0.9922,133.4
45,0.0293,0.9922,0.0000,1.0000,136.4
46,0.0094,0.9978,0.0003,1.0000,139.5
47,0.0090,0.9961,0.0000,1.0000,142.5
48,0.0077,0.9983,0.0000,1.0000,145.5
49,0.0002,1.0000,0.0000,1.0000,148.6
50,0.0005,1.0000,0.0000,1.0000,151.6
51,0.0015,0.9989,0.0000,1.0000,154.7
52,0.0036,0.9983,0.0000,1.0000,157.7
53,0.0012,0.9994,0.0000,1.0000,160.8
54,0.0000,1.0000,0.0000,1.0000,163.8
55,0.0001,1.0000,0.0000,1.0000,166.9
56,0.0062,0.9978,0.0000,1.0000,169.9
57,0.0081,0.9972,0.0000,1.0000,173.0
58,0.0091,0.9972,0.0001,1.0000,176.0
59,0.0028,0.9994,0.0000,1.0000,179.1
60,0.0001,1.0000,0.0000,1.0000,182.1
