epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.6297,0.2213,1.7939,0.3808,6.3
2,1.7502,0.3830,1.3328,0.4699,12.5
3,1.3989,0.4902,0.9888,0.6447,18.6
4,1.1069,0.5822,0.7304,0.7025,24.8
5,0.8899,0.6594,0.5405,0.8206,31.0
6,0.7363,0.7254,0.4486,0.7766,37.1
7,0.6164,0.7703,0.3956,0.8808,43.3
8,0.5500,0.7894,0.3145,0.8889,49.4
9,0.4942,0.8187,0.2477,0.9769,55.6
10,0.4088,0.8673,0.1892,0.9688,61.7
11,0.3830,0.8762,0.1601,0.9873,67.9
12,0.3163,0.9095,0.1255,0.9757,74.0
13,0.2704,0.9258,0.0852,1.0000,80.2
14,0.2510,0.9328,0.0729,0.9977,86.4
15,0.2191,0.9415,0.0571,1.0000,92.6
16,0.2048,0.9496,0.0410,1.0000,98.8
17,0.1950,0.9452,0.0327,1.0000,105.0
18,0.1685,0.9544,0.0219,1.0000,111.2
19,0.1579,0.9578,0.0235,1.0000,117.3
20,0.1581,0.9561,0.0220,1.0000,123.5
21,0.1382,0.9620,0.0173,1.0000,129.7
22,0.1225,0.9675,0.0114,1.0000,135.9
23,0.1179,0.9712,0.0131,1.0000,142.1
24,0.1113,0.9682,0.0085,1.0000,148.3
25,0.1143,0.9673,0.0112,1.0000,154.4
26,0.1037,0.9707,0.0078,1.0000,160.6
27,0.0971,0.9767,0.0099,1.0000,166.8
28,0.1061,0.9705,0.0066,1.0000,172.9
29,0.0973,0.9707,0.0047,1.0000,179.1
30,0.1029,0.9712,0.0044,1.0000,185.2
31,0.0806,0.9749,0.0043,1.0000,191.4
32,0.0922,0.9725,0.0048,1.0000,197.5
33,0.0810,0.9792,0.0041,1.0000,203.7
34,0.0875,0.9742,0.0025,1.0000,209.8
35,0.0915,0.9727,0.0026,1.0000,216.0
36,0.0806,0.9762,0.0080,1.0000,222.1
37,0.0755,0.9774,0.0037,1.0000,228.3
38,0.0803,0.9747,0.0017,1.0000,234.4
39,0.0725,0.9797,0.0023,1.0000,240.5
40,0.0638,0.9806,0.0043,1.0000,246.6
41,0.0768,0.9757,0.0015,1.0000,252.7
42,0.0651,0.9809,0.0013,1.0000,258.8
43,0.0760,0.9767,0.0011,1.0000,264.9
44,0.0494,0.9869,0.0010,1.0000,271.0
45,0.0682,0.9779,0.0030,1.0000,277.1
46,0.0658,0.9802,0.0020,1.0000,283.2
47,0.0521,0.9841,0.0009,1.0000,289.3
48,0.0619,0.9814,0.0020,1.0000,295.3
49,0.0678,0.9792,0.0019,1.0000,301.4
50,0.0580,0.9814,0.0021,1.0000,307.5
51,0.0603,0.9806,0.0012,1.0000,313.6
52,0.0687,0.9767,0.0011,1.0000,319.8
53,0.0640,0.9799,0.0039,1.0000,326.1
54,0.0473,0.9861,0.0005,1.0000,332.3
55,0.0727,0.9767,0.0011,1.0000,338.5
56,0.0510,0.9839,0.0010,1.0000,344.7
57,0.0565,0.9797,0.0007,1.0000,350.9
58,0.0689,0.9794,0.0007,1.0000,357.1
59,0.0594,0.9811,0.0008,1.0000,363.3
60,0.0636,0.9774,0.0009,1.0000,369.4
