epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.7592,0.1775,2.0725,0.3109,5.1
2,1.9359,0.3372,1.5422,0.4359,10.0
3,1.5862,0.4320,1.3167,0.5288,14.9
4,1.3630,0.5127,1.1181,0.5673,19.9
5,1.1778,0.5824,0.8952,0.7292,24.8
6,1.0154,0.6518,0.8037,0.7276,29.7
7,0.8698,0.7091,0.6219,0.8189,34.6
8,0.7323,0.7730,0.4859,0.8381,39.6
9,0.6591,0.7809,0.4662,0.8574,44.6
10,0.5719,0.8204,0.3506,0.8958,49.6
11,0.5103,0.8444,0.4376,0.8221,54.7
12,0.4559,0.8616,0.2631,0.9487,59.8
13,0.3912,0.8863,0.2177,0.9407,64.9
14,0.3761,0.8901,0.2229,0.9279,69.9
15,0.3389,0.9028,0.1482,0.9792,75.0
16,0.2858,0.9234,0.1372,0.9792,80.0
17,0.2742,0.9303,0.1026,0.9824,85.1
18,0.2562,0.9310,0.1075,0.9599,90.2
19,0.2306,0.9368,0.0791,1.0000,95.2
20,0.2092,0.9488,0.0773,0.9824,100.3
21,0.2093,0.9447,0.0730,0.9968,105.4
22,0.1773,0.9550,0.0613,0.9952,110.5
23,0.1671,0.9560,0.0281,1.0000,115.5
24,0.1636,0.9598,0.0322,1.0000,120.6
25,0.1521,0.9615,0.0359,1.0000,125.7
26,0.1443,0.9612,0.0235,1.0000,130.7
27,0.1403,0.9636,0.0221,0.9984,135.7
28,0.1310,0.9674,0.0159,1.0000,140.7
29,0.1088,0.9722,0.0213,1.0000,145.7
30,0.1212,0.9663,0.0133,1.0000,150.7
31,0.1007,0.9725,0.0154,1.0000,155.8
32,0.0977,0.9773,0.0084,1.0000,160.8
33,0.1047,0.9732,0.0088,1.0000,165.9
34,0.0979,0.9794,0.0072,1.0000,170.9
35,0.0987,0.9729,0.0167,1.0000,175.9
36,0.0977,0.9746,0.0067,1.0000,180.9
37,0.0898,0.9753,0.0055,1.0000,185.9
38,0.0875,0.9787,0.0076,1.0000,190.9
39,0.0873,0.9770,0.0059,1.0000,195.9
40,0.0925,0.9760,0.0051,1.0000,200.9
41,0.0808,0.9787,0.0066,1.0000,206.0
42,0.0785,0.9780,0.0032,1.0000,211.0
43,0.0912,0.9739,0.0029,1.0000,216.1
44,0.0638,0.9842,0.0023,1.0000,221.1
45,0.0746,0.9797,0.0026,1.0000,226.1
46,0.0687,0.9811,0.0032,1.0000,231.1
47,0.0738,0.9818,0.0179,1.0000,236.1
48,0.0730,0.9777,0.0025,1.0000,241.1
49,0.0636,0.9856,0.0030,1.0000,246.2
50,0.0712,0.9815,0.0058,1.0000,251.2
51,0.0567,0.9845,0.0012,1.0000,256.2
52,0.0641,0.9832,0.0019,1.0000,261.3
53,0.0640,0.9821,0.0016,1.0000,266.3
54,0.0571,0.9873,0.0074,1.0000,271.3
55,0.0621,0.9828,0.0039,1.0000,276.4
56,0.0629,0.9821,0.0027,1.0000,281.4
57,0.0696,0.9811,0.0018,1.0000,286.4
58,0.0680,0.9815,0.0033,1.0000,291.4
59,0.0559,0.9845,0.0021,1.0000,296.4
60,0.0519,0.9852,0.0020,1.0000,301.4
