epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.9984,0.5505,1.3605,0.7115,5.4
2,1.2137,0.7380,0.8353,0.8125,10.5
3,0.7763,0.8510,0.4546,0.9455,15.5
4,0.4444,0.9365,0.1912,1.0000,20.7
5,0.2355,0.9845,0.0614,1.0000,25.8
6,0.1259,0.9948,0.0255,1.0000,31.0
7,0.0784,0.9973,0.0097,1.0000,36.0
8,0.0483,0.9997,0.0061,1.0000,41.1
9,0.0403,0.9976,0.0043,1.0000,46.2
10,0.0316,0.9990,0.0023,1.0000,51.3
11,0.0240,0.9997,0.0017,1.0000,56.4
12,0.0199,0.9997,0.0013,1.0000,61.5
13,0.0196,0.9993,0.0012,1.0000,66.7
14,0.0149,1.0000,0.0008,1.0000,71.8
15,0.0135,0.9997,0.0005,1.0000,77.0
16,0.0113,1.0000,0.0004,1.0000,82.1
17,0.0100,1.0000,0.0005,1.0000,87.3
18,0.0085,1.0000,0.0004,1.0000,92.5
19,0.0091,0.9997,0.0003,1.0000,97.6
20,0.0067,1.0000,0.0003,1.0000,102.7
21,0.0066,1.0000,0.0002,1.0000,107.8
22,0.0060,1.0000,0.0003,1.0000,112.8
23,0.0065,0.9993,0.0002,1.0000,117.9
24,0.0061,1.0000,0.0002,1.0000,123.0
25,0.0056,1.0000,0.0002,1.0000,128.2
26,0.0056,1.0000,0.0001,1.0000,133.4
27,0.0038,1.0000,0.0001,1.0000,138.5
28,0.0154,0.9969,0.0004,1.0000,143.6
29,0.0072,0.9993,0.0001,1.0000,148.8
30,0.0049,1.0000,0.0001,1.0000,153.9
31,0.0043,1.0000,0.0001,1.0000,159.0
32,0.0031,1.0000,0.0000,1.0000,164.1
33,0.0028,1.0000,0.0000,1.0000,169.2
34,0.0033,1.0000,0.0000,1.0000,174.3
35,0.0041,0.9997,0.0000,1.0000,179.4
36,0.0027,1.0000,0.0000,1.0000,184.5
37,0.0029,0.9997,0.0000,1.0000,189.6
38,0.0032,1.0000,0.0000,1.0000,194.8
39,0.0032,0.9997,0.0001,1.0000,200.0
40,0.0030,0.9997,0.0000,1.0000,205.0
41,0.0029,0.9997,0.0000,1.0000,210.2
42,0.0031,0.9997,0.0000,1.0000,215.4
43,0.0016,1.0000,0.0000,1.0000,220.5
44,0.0022,1.0000,0.0000,1.0000,225.6
45,0.0025,0.9997,0.0000,1.0000,230.7
46,0.0016,1.0000,0.0000,1.0000,235.9
47,0.0020,1.0000,0.0000,1.0000,241.0
48,0.0021,1.0000,0.0000,1.0000,246.1
49,0.0019,1.0000,0.0000,1.0000,251.2
50,0.0016,1.0000,0.0000,1.0000,256.3
51,0.0016,1.0000,0.0000,1.0000,261.4
52,0.0020,0.9997,0.0000,1.0000,266.4
53,0.0020,1.0000,0.0000,1.0000,271.5
54,0.0015,1.0000,0.0000,1.0000,276.6
55,0.0016,1.0000,0.0000,1.0000,281.7
56,0.0015,1.0000,0.0000,1.0000,286.8
57,0.0018,1.0000,0.0000,1.0000,291.9
58,0.0014,1.0000,0.0000,1.0000,297.0
59,0.0014,1.0000,0.0000,1.0000,302.1
60,0.0016,1.0000,0.0000,1.0000,307.1
