epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.2655,0.3363,1.4615,0.6111,1.3
2,0.8722,0.6905,0.4556,0.8750,2.5
3,0.4488,0.8750,0.1948,0.9236,3.6
4,0.2049,0.9583,0.0635,1.0000,4.7
5,0.1114,0.9807,0.0203,1.0000,5.8
6,0.0774,0.9881,0.0168,1.0000,6.9
7,0.0487,0.9911,0.0056,1.0000,8.0
8,0.0426,0.9926,0.0054,1.0000,9.1
9,0.0465,0.9881,0.0029,1.0000,10.2
10,0.0262,0.9985,0.0021,1.0000,11.4
11,0.0498,0.9866,0.0033,1.0000,12.5
12,0.0474,0.9866,0.0044,1.0000,13.6
13,0.0271,0.9955,0.0012,1.0000,14.7
14,0.0257,0.9926,0.0017,1.0000,15.8
15,0.0181,0.9970,0.0008,1.0000,17.0
16,0.0579,0.9807,0.0021,1.0000,18.1
17,0.0320,0.9926,0.0028,1.0000,19.2
18,0.0540,0.9807,0.0384,0.9792,20.3
19,0.0435,0.9851,0.0012,1.0000,21.5
20,0.0330,0.9911,0.0008,1.0000,22.6
21,0.0168,0.9970,0.0004,1.0000,23.7
22,0.0269,0.9955,0.0011,1.0000,24.8
23,0.0275,0.9926,0.0006,1.0000,26.0
24,0.0104,0.9985,0.0004,1.0000,27.1
25,0.0083,0.9985,0.0002,1.0000,28.2
26,0.0190,0.9955,0.0003,1.0000,29.4
27,0.0258,0.9911,0.0188,0.9931,30.5
28,0.0309,0.9911,0.0015,1.0000,31.6
29,0.0152,0.9970,0.0002,1.0000,32.8
30,0.0144,0.9970,0.0002,1.0000,33.9
31,0.0083,1.0000,0.0001,1.0000,35.0
32,0.0172,0.9955,0.0001,1.0000,36.2
33,0.0162,0.9940,0.0001,1.0000,37.3
34,0.0392,0.9851,0.0009,1.0000,38.4
35,0.0199,0.9955,0.0024,1.0000,39.5
36,0.0134,0.9985,0.0001,1.0000,40.7
37,0.0180,0.9940,0.0002,1.0000,41.8
38,0.0176,0.9926,0.0001,1.0000,42.9
39,0.0164,0.9940,0.0003,1.0000,44.0
40,0.0220,0.9911,0.0010,1.0000,45.2
41,0.0443,0.9851,0.0010,1.0000,46.3
42,0.0289,0.9926,0.0008,1.0000,47.4
43,0.0302,0.9911,0.0002,1.0000,48.6
44,0.0110,0.9970,0.0001,1.0000,49.7
45,0.0182,0.9940,0.0005,1.0000,50.8
46,0.0077,0.9970,0.0001,1.0000,52.0
47,0.0045,1.0000,0.0000,1.0000,53.1
48,0.0125,0.9926,0.0002,1.0000,54.2
49,0.0191,0.9926,0.0004,1.0000,55.4
50,0.0158,0.9940,0.0004,1.0000,56.5
51,0.0426,0.9896,0.0091,1.0000,57.6
52,0.0345,0.9851,0.0021,1.0000,58.8
53,0.0119,0.9955,0.0002,1.0000,59.9
54,0.0100,0.9970,0.0004,1.0000,61.0
55,0.0267,0.9911,0.0006,1.0000,62.2
56,0.0155,0.9926,0.0000,1.0000,63.3
57,0.0232,0.9866,0.0001,1.0000,64.4
58,0.0203,0.9911,0.0001,1.0000,65.6
59,0.0116,0.9985,0.0000,1.0000,66.7
60,0.0033,1.0000,0.0000,1.0000,67.8
