epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.8651,0.5549,1.3013,0.6635,5.3
2,1.1401,0.6823,0.8492,0.7340,10.3
3,0.7638,0.8012,0.4973,0.9407,15.3
4,0.4618,0.9148,0.2353,0.9439,20.4
5,0.2540,0.9715,0.0822,1.0000,25.5
6,0.1287,0.9945,0.0482,1.0000,30.6
7,0.0753,0.9983,0.0289,1.0000,35.6
8,0.0499,0.9993,0.0112,1.0000,40.7
9,0.0331,0.9993,0.0057,1.0000,45.7
10,0.0239,1.0000,0.0030,1.0000,50.8
11,0.0198,0.9997,0.0020,1.0000,55.9
12,0.0188,0.9993,0.0018,1.0000,61.0
13,0.0133,0.9997,0.0011,1.0000,66.0
14,0.0110,0.9997,0.0013,1.0000,71.0
15,0.0114,0.9997,0.0010,1.0000,76.1
16,0.0082,1.0000,0.0023,1.0000,81.1
17,0.0068,1.0000,0.0005,1.0000,86.1
18,0.0070,1.0000,0.0005,1.0000,91.2
19,0.0066,1.0000,0.0005,1.0000,96.3
20,0.0081,0.9993,0.0008,1.0000,101.4
21,0.0079,0.9993,0.0033,1.0000,106.5
22,0.0037,1.0000,0.0002,1.0000,111.6
23,0.0045,1.0000,0.0002,1.0000,116.7
24,0.0040,1.0000,0.0001,1.0000,121.8
25,0.0030,1.0000,0.0001,1.0000,126.9
26,0.0040,1.0000,0.0002,1.0000,132.1
27,0.0033,1.0000,0.0001,1.0000,137.2
28,0.0021,1.0000,0.0001,1.0000,142.3
29,0.0026,1.0000,0.0001,1.0000,147.3
30,0.0023,1.0000,0.0001,1.0000,152.5
31,0.0014,1.0000,0.0000,1.0000,157.7
32,0.0019,1.0000,0.0001,1.0000,162.8
33,0.0016,1.0000,0.0000,1.0000,167.9
34,0.0019,1.0000,0.0001,1.0000,173.0
35,0.0024,1.0000,0.0000,1.0000,178.2
36,0.0018,1.0000,0.0035,1.0000,183.3
37,0.0022,1.0000,0.0000,1.0000,188.4
38,0.0013,1.0000,0.0000,1.0000,193.5
39,0.0013,1.0000,0.0000,1.0000,198.6
40,0.0018,1.0000,0.0000,1.0000,203.6
41,0.0016,1.0000,0.0000,1.0000,208.7
42,0.0018,1.0000,0.0000,1.0000,213.8
43,0.0013,1.0000,0.0000,1.0000,218.9
44,0.0012,1.0000,0.0000,1.0000,224.0
45,0.0014,1.0000,0.0000,1.0000,229.1
46,0.0010,1.0000,0.0000,1.0000,234.2
47,0.0010,1.0000,0.0000,1.0000,239.3
48,0.0009,1.0000,0.0000,1.0000,244.5
49,0.0010,1.0000,0.0000,1.0000,249.6
50,0.0010,1.0000,0.0000,1.0000,254.7
51,0.0010,1.0000,0.0000,1.0000,259.7
52,0.0011,1.0000,0.0000,1.0000,264.9
53,0.0010,1.0000,0.0000,1.0000,270.0
54,0.0009,1.0000,0.0000,1.0000,275.1
55,0.0007,1.0000,0.0000,1.0000,280.1
56,0.0011,1.0000,0.0000,1.0000,285.2
57,0.0008,1.0000,0.0000,1.0000,290.3
58,0.0010,1.0000,0.0000,1.0000,295.4
59,0.0008,1.0000,0.0000,1.0000,300.5
60,0.0010,1.0000,0.0000,1.0000,305.6
