epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.9369,0.5104,1.5142,0.7778,1.8
2,1.3044,0.6057,0.8726,0.7778,3.6
3,1.0641,0.6756,0.6799,0.7847,5.4
4,0.8496,0.7664,0.5186,0.9514,7.2
5,0.7081,0.8512,0.4034,0.9653,8.9
6,0.5724,0.8884,0.2787,1.0000,10.7
7,0.4597,0.9420,0.2023,1.0000,12.5
8,0.3662,0.9598,0.1623,1.0000,14.3
9,0.2885,0.9821,0.1160,1.0000,16.1
10,0.2325,0.9926,0.0750,1.0000,17.9
11,0.1786,0.9955,0.0521,1.0000,19.7
12,0.1457,0.9970,0.0376,1.0000,21.5
13,0.1268,0.9985,0.0282,1.0000,23.2
14,0.0969,0.9985,0.0194,1.0000,25.1
15,0.0810,1.0000,0.0129,1.0000,26.8
16,0.0702,1.0000,0.0115,1.0000,28.6
17,0.0535,1.0000,0.0091,1.0000,30.5
18,0.0526,1.0000,0.0090,1.0000,32.3
19,0.0439,1.0000,0.0073,1.0000,34.1
20,0.0437,0.9985,0.0063,1.0000,35.9
21,0.0394,1.0000,0.0066,1.0000,37.6
22,0.0349,1.0000,0.0063,1.0000,39.4
23,0.0369,1.0000,0.0031,1.0000,41.2
24,0.0245,1.0000,0.0030,1.0000,43.0
25,0.0248,1.0000,0.0031,1.0000,44.9
26,0.0221,1.0000,0.0021,1.0000,46.7
27,0.0194,1.0000,0.0024,1.0000,48.4
28,0.0198,1.0000,0.0026,1.0000,50.2
29,0.0182,1.0000,0.0014,1.0000,52.0
30,0.0178,1.0000,0.0016,1.0000,53.7
31,0.0161,1.0000,0.0014,1.0000,55.6
32,0.0144,1.0000,0.0011,1.0000,57.3
33,0.0141,1.0000,0.0012,1.0000,59.2
34,0.0141,0.9985,0.0012,1.0000,60.9
35,0.0132,1.0000,0.0010,1.0000,62.6
36,0.0111,1.0000,0.0016,1.0000,64.5
37,0.0144,0.9985,0.0157,1.0000,66.2
38,0.0216,0.9985,0.0009,1.0000,68.1
39,0.0143,1.0000,0.0008,1.0000,69.8
40,0.0121,1.0000,0.0008,1.0000,71.6
41,0.0080,1.0000,0.0006,1.0000,73.4
42,0.0067,1.0000,0.0005,1.0000,75.2
43,0.0069,1.0000,0.0004,1.0000,77.0
44,0.0087,1.0000,0.0005,1.0000,78.8
45,0.0070,1.0000,0.0005,1.0000,80.6
46,0.0064,1.0000,0.0007,1.0000,82.4
47,0.0058,1.0000,0.0004,1.0000,84.2
48,0.0059,1.0000,0.0003,1.0000,85.9
49,0.0054,1.0000,0.0002,1.0000,87.7
50,0.0051,1.0000,0.0003,1.0000,89.5
51,0.0058,1.0000,0.0003,1.0000,91.3
52,0.0053,1.0000,0.0003,1.0000,93.0
53,0.0065,1.0000,0.0009,1.0000,94.8
54,0.0073,1.0000,0.0002,1.0000,96.6
55,0.0072,1.0000,0.0004,1.0000,98.4
56,0.0175,0.9985,0.0065,1.0000,100.3
57,0.0135,1.0000,0.0022,1.0000,102.1
58,0.0082,1.0000,0.0005,1.0000,103.9
59,0.0057,1.0000,0.0002,1.0000,105.7
60,0.0034,1.0000,0.0002,1.0000,107.5
