epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,0.5886,0.8582,0.0951,1.0000,5.3
2,0.0510,0.9969,0.0063,1.0000,10.3
3,0.0098,1.0000,0.0012,1.0000,15.3
4,0.0031,1.0000,0.0004,1.0000,20.4
5,0.0028,1.0000,0.0002,1.0000,25.5
6,0.0012,1.0000,0.0001,1.0000,30.6
7,0.0006,1.0000,0.0001,1.0000,35.7
8,0.0005,1.0000,0.0000,1.0000,40.7
9,0.0004,1.0000,0.0000,1.0000,45.8
10,0.0004,1.0000,0.0000,1.0000,50.9
11,0.0003,1.0000,0.0000,1.0000,55.9
12,0.0002,1.0000,0.0000,1.0000,61.0
13,0.0002,1.0000,0.0000,1.0000,66.0
14,0.0149,0.9955,0.0004,1.0000,71.0
15,0.0108,0.9969,0.0017,1.0000,76.1
16,0.0016,0.9997,0.0000,1.0000,81.1
17,0.0006,1.0000,0.0000,1.0000,86.2
18,0.0002,1.0000,0.0000,1.0000,91.2
19,0.0001,1.0000,0.0000,1.0000,96.3
20,0.0001,1.0000,0.0000,1.0000,101.4
21,0.0001,1.0000,0.0000,1.0000,106.4
22,0.0026,0.9993,0.0001,1.0000,111.5
23,0.0002,1.0000,0.0000,1.0000,116.5
24,0.0001,1.0000,0.0000,1.0000,121.4
25,0.0001,1.0000,0.0000,1.0000,126.5
26,0.0001,1.0000,0.0000,1.0000,131.7
27,0.0000,1.0000,0.0000,1.0000,136.8
28,0.0000,1.0000,0.0000,1.0000,141.9
29,0.0000,1.0000,0.0000,1.0000,147.0
30,0.0000,1.0000,0.0000,1.0000,152.1
31,0.0001,1.0000,0.0000,1.0000,157.2
32,0.0003,1.0000,0.0000,1.0000,162.3
33,0.0000,1.0000,0.0000,1.0000,167.4
34,0.0001,1.0000,0.0000,1.0000,172.4
35,0.0000,1.0000,0.0000,1.0000,177.5
36,0.0000,1.0000,0.0000,1.0000,182.6
37,0.0001,1.0000,0.0000,1.0000,187.7
38,0.0000,1.0000,0.0000,1.0000,192.8
39,0.0000,1.0000,0.0000,1.0000,197.9
40,0.0000,1.0000,0.0000,1.0000,203.1
41,0.0007,0.9997,0.0000,1.0000,208.2
42,0.0005,0.9997,0.0000,1.0000,213.3
43,0.0002,1.0000,0.0000,1.0000,218.4
44,0.0000,1.0000,0.0000,1.0000,223.5
45,0.0000,1.0000,0.0000,1.0000,228.5
46,0.0000,1.0000,0.0000,1.0000,233.6
47,0.0002,1.0000,0.0000,1.0000,238.7
48,0.0000,1.0000,0.0000,1.0000,243.8
49,0.0000,1.0000,0.0000,1.0000,248.9
50,0.0002,1.0000,0.0000,1.0000,254.0
51,0.0000,1.0000,0.0000,1.0000,259.1
52,0.0000,1.0000,0.0000,1.0000,264.3
53,0.0000,1.0000,0.0000,1.0000,269.4
54,0.0001,1.0000,0.0000,1.0000,274.6
55,0.0000,1.0000,0.0000,1.0000,279.7
56,0.0000,1.0000,0.0000,1.0000,284.8
57,0.0000,1.0000,0.0000,1.0000,289.9
58,0.0000,1.0000,0.0000,1.0000,295.0
59,0.0000,1.0000,0.0000,1.0000,300.0
60,0.0000,1.0000,0.0000,1.0000,305.1
