epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.1860,0.1397,2.3961,0.3135,20.6
2,2.4271,0.2866,1.6333,0.3677,28.6
3,1.8410,0.3815,1.2333,0.5948,36.6
4,1.4860,0.4676,0.9401,0.7312,44.5
5,1.2617,0.5408,0.7171,0.6813,52.4
6,1.1053,0.5797,0.5353,0.9229,60.3
7,0.9802,0.6254,0.4138,0.8865,68.2
8,0.9099,0.6656,0.3304,0.9583,76.2
9,0.8673,0.6770,0.2728,0.9927,84.2
10,0.8088,0.6998,0.2144,0.9469,92.1
11,0.7894,0.7094,0.1751,0.9990,100.1
12,0.7419,0.7268,0.1474,0.9906,108.1
13,0.7442,0.7266,0.1273,0.9927,116.0
14,0.7264,0.7225,0.1474,0.9604,123.8
15,0.6930,0.7435,0.0870,1.0000,131.7
16,0.6734,0.7507,0.0878,1.0000,139.6
17,0.6753,0.7417,0.0869,1.0000,147.6
18,0.6684,0.7491,0.0709,0.9969,155.5
19,0.6528,0.7527,0.0713,1.0000,163.4
20,0.6435,0.7547,0.0588,1.0000,171.3
21,0.6203,0.7636,0.0555,1.0000,179.2
22,0.6165,0.7672,0.0775,1.0000,187.0
23,0.6209,0.7632,0.0540,1.0000,195.0
24,0.5966,0.7812,0.0602,0.9969,202.9
25,0.6313,0.7654,0.0595,0.9990,210.8
26,0.5959,0.7790,0.0574,0.9938,218.8
27,0.6079,0.7685,0.0567,1.0000,226.7
28,0.5983,0.7701,0.0427,1.0000,234.6
29,0.5950,0.7627,0.0454,1.0000,242.5
30,0.6125,0.7656,0.0494,0.9990,250.4
31,0.5853,0.7766,0.0455,1.0000,258.4
32,0.6056,0.7694,0.0481,1.0000,266.3
33,0.5618,0.7857,0.0378,1.0000,274.2
34,0.5650,0.7891,0.0430,0.9990,282.2
35,0.5775,0.7763,0.0459,1.0000,290.1
36,0.5694,0.7853,0.0278,1.0000,298.1
37,0.5513,0.7953,0.0369,1.0000,306.1
38,0.5554,0.7862,0.0283,1.0000,314.0
39,0.5399,0.7937,0.0306,1.0000,322.0
40,0.5550,0.7895,0.0366,1.0000,329.9
41,0.5739,0.7821,0.0283,1.0000,337.8
42,0.5502,0.7866,0.0243,1.0000,345.8
43,0.5516,0.7906,0.0228,1.0000,353.7
44,0.5283,0.7940,0.0378,0.9990,361.6
45,0.5418,0.7924,0.0200,1.0000,369.5
46,0.5241,0.7989,0.0225,1.0000,377.4
47,0.5309,0.7978,0.0287,1.0000,385.4
48,0.5218,0.7998,0.0206,1.0000,393.2
49,0.5165,0.8067,0.0207,1.0000,401.1
50,0.5358,0.7926,0.0208,1.0000,408.9
51,0.5205,0.7991,0.0199,1.0000,416.8
52,0.5047,0.8013,0.0201,1.0000,424.6
53,0.5105,0.8025,0.0180,1.0000,432.4
54,0.5101,0.8123,0.0177,1.0000,440.3
55,0.5254,0.7931,0.0148,1.0000,448.1
56,0.5038,0.8078,0.0160,1.0000,456.0
57,0.5153,0.8025,0.0190,1.0000,463.8
58,0.5007,0.8094,0.0153,1.0000,471.6
59,0.5043,0.8080,0.0177,1.0000,479.4
60,0.4949,0.8147,0.0178,1.0000,488.5
61,0.5127,0.8107,0.0173,1.0000,496.5
62,0.4806,0.8154,0.0160,1.0000,504.4
63,0.4795,0.8121,0.0133,1.0000,512.3
64,0.4888,0.8147,0.0155,1.0000,520.3
65,0.4806,0.8147,0.0145,1.0000,528.2
66,0.4858,0.8219,0.0143,1.0000,536.1
67,0.4943,0.8170,0.0142,1.0000,544.0
68,0.4894,0.8123,0.0154,1.0000,552.0
69,0.4636,0.8201,0.0156,1.0000,560.0
70,0.4817,0.8194,0.0161,1.0000,568.0
71,0.4845,0.8183,0.0145,1.0000,576.0
72,0.4802,0.8107,0.0157,1.0000,583.9
73,0.4696,0.8165,0.0150,1.0000,591.8
74,0.4811,0.8125,0.0163,1.0000,599.8
75,0.4884,0.8063,0.0156,1.0000,607.8
76,0.4820,0.8203,0.0152,1.0000,615.7
77,0.5013,0.8107,0.0157,1.0000,623.7
78,0.5033,0.8067,0.0155,1.0000,631.8
79,0.4741,0.8221,0.0148,1.0000,639.7
80,0.4866,0.8187,0.0152,1.0000,647.7
