epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.0643,0.1312,2.5377,0.1747,5.2
2,2.4285,0.2339,2.0124,0.2740,10.2
3,2.0186,0.3152,1.6559,0.4263,15.2
4,1.7627,0.3561,1.4428,0.4904,20.2
5,1.5963,0.4073,1.3232,0.5593,25.1
6,1.4799,0.4399,1.2590,0.4744,30.1
7,1.3769,0.4780,1.1182,0.5785,35.0
8,1.2964,0.5093,1.0325,0.5721,40.0
9,1.2345,0.5295,0.9521,0.7115,44.9
10,1.1382,0.5852,0.8842,0.6811,49.9
11,1.0599,0.6130,0.7967,0.7452,54.9
12,1.0019,0.6408,0.6912,0.8189,59.8
13,0.9273,0.6617,0.6363,0.8045,64.7
14,0.8608,0.6971,0.5548,0.8061,69.6
15,0.8070,0.7215,0.5090,0.9135,74.5
16,0.7537,0.7411,0.4686,0.8894,79.5
17,0.6932,0.7617,0.4078,0.9263,84.4
18,0.6606,0.7730,0.3894,0.8942,89.4
19,0.6346,0.7809,0.3846,0.8974,94.3
20,0.6111,0.7919,0.3334,0.9199,99.2
21,0.5577,0.8125,0.3342,0.8686,104.1
22,0.5315,0.8269,0.2762,0.9631,109.0
23,0.5164,0.8369,0.2793,0.9022,114.0
24,0.4860,0.8376,0.2282,0.9631,118.9
25,0.4733,0.8451,0.2644,0.8766,123.8
26,0.4620,0.8451,0.1960,0.9663,128.8
27,0.4292,0.8551,0.2100,0.9327,133.7
28,0.4062,0.8764,0.1692,0.9599,138.7
29,0.4210,0.8592,0.1787,0.9647,143.7
30,0.4118,0.8623,0.1639,0.9567,148.6
31,0.3814,0.8791,0.2440,0.9022,153.6
32,0.3550,0.8946,0.1265,0.9792,158.5
33,0.3381,0.8987,0.1131,0.9712,163.6
34,0.3418,0.8860,0.1750,0.9311,168.5
35,0.3169,0.9014,0.1000,0.9776,173.5
36,0.2885,0.9217,0.0789,0.9952,178.5
37,0.3004,0.9042,0.0735,0.9968,183.5
38,0.2825,0.9148,0.0803,0.9840,188.6
39,0.2951,0.9083,0.0698,0.9920,193.6
40,0.2832,0.9097,0.0729,1.0000,198.6
41,0.2507,0.9245,0.0633,1.0000,203.6
42,0.2572,0.9190,0.0871,0.9663,208.6
43,0.2664,0.9159,0.0500,0.9984,213.5
44,0.2341,0.9348,0.0414,1.0000,218.5
45,0.2383,0.9320,0.0619,0.9968,223.5
46,0.2496,0.9245,0.0541,0.9984,228.5
47,0.2449,0.9224,0.0372,1.0000,233.4
48,0.2205,0.9334,0.0407,1.0000,238.4
49,0.2071,0.9368,0.0303,1.0000,243.4
50,0.2013,0.9396,0.0314,1.0000,248.4
51,0.2075,0.9385,0.0373,0.9984,253.4
52,0.1982,0.9406,0.0266,1.0000,258.4
53,0.1917,0.9402,0.0220,1.0000,263.3
54,0.2039,0.9365,0.0259,1.0000,268.3
55,0.1904,0.9444,0.0249,1.0000,273.2
56,0.1679,0.9523,0.0365,0.9968,278.1
57,0.1823,0.9392,0.0215,1.0000,283.1
58,0.1888,0.9413,0.0171,1.0000,288.3
59,0.1711,0.9516,0.0356,1.0000,293.3
60,0.1620,0.9509,0.0110,1.0000,298.3
