epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.3717,0.0506,3.2672,0.0833,4.7
2,3.1452,0.1369,3.0024,0.1319,5.9
3,2.9468,0.1949,2.7698,0.2639,7.1
4,2.7861,0.2217,2.5683,0.2431,8.2
5,2.5982,0.2679,2.3571,0.3264,9.4
6,2.4534,0.2693,2.2001,0.3056,10.6
7,2.2889,0.3036,2.0405,0.4097,11.7
8,2.1401,0.3318,1.9693,0.3333,12.9
9,2.0220,0.3482,1.8176,0.4375,14.1
10,1.9268,0.3869,1.7479,0.4375,15.3
11,1.8648,0.4301,1.6488,0.4583,16.5
12,1.7494,0.4866,1.5604,0.5069,17.7
13,1.7145,0.4330,1.5113,0.4583,18.9
14,1.6333,0.4866,1.4237,0.5556,20.2
15,1.5899,0.5000,1.3824,0.6042,21.4
16,1.5209,0.5268,1.3311,0.6250,22.6
17,1.4330,0.5625,1.2691,0.6528,23.7
18,1.3925,0.5565,1.2771,0.6597,24.9
19,1.3438,0.5952,1.1602,0.8264,26.1
20,1.2994,0.6086,1.1076,0.7292,27.2
21,1.2675,0.5997,1.0693,0.7847,28.3
22,1.2195,0.6235,1.0378,0.7361,29.5
23,1.1852,0.6577,0.9836,0.7083,30.6
24,1.1303,0.6592,0.9707,0.7708,31.8
25,1.1081,0.6652,0.9487,0.8403,33.0
26,1.0747,0.6935,0.9012,0.7778,34.1
27,1.0130,0.7083,0.8973,0.7847,35.3
28,0.9969,0.6935,0.8934,0.7708,36.4
29,0.9644,0.7068,0.7781,0.9097,37.6
30,0.9377,0.7188,0.7577,0.8194,38.7
31,0.9064,0.7530,0.7786,0.8472,39.9
32,0.8850,0.7396,0.7186,0.8125,41.0
33,0.8600,0.7455,0.7152,0.8542,42.1
34,0.8103,0.7827,0.6686,0.7500,43.3
35,0.8021,0.7827,0.6142,0.9514,44.4
36,0.7843,0.7753,0.6041,0.9514,45.6
37,0.7723,0.7902,0.6043,0.8958,46.7
38,0.7336,0.8080,0.5421,0.9514,47.9
39,0.7084,0.8065,0.5852,0.8611,49.0
40,0.7035,0.8229,0.5299,0.8889,50.1
41,0.6911,0.8125,0.4828,0.9931,51.3
42,0.6363,0.8452,0.4501,0.9514,52.4
43,0.6247,0.8452,0.4411,1.0000,53.5
44,0.6009,0.8661,0.4004,1.0000,54.7
45,0.5906,0.8452,0.3653,1.0000,55.8
46,0.5691,0.8676,0.4036,0.9167,57.0
47,0.5727,0.8586,0.3459,0.9722,58.1
48,0.5864,0.8348,0.3677,0.9028,59.2
49,0.5295,0.8720,0.3285,1.0000,60.4
50,0.5187,0.8750,0.3278,0.9514,61.5
51,0.5100,0.8735,0.2667,1.0000,62.7
52,0.4670,0.9003,0.2743,0.9792,63.8
53,0.4750,0.8810,0.2373,1.0000,64.9
54,0.4497,0.9062,0.2229,0.9792,66.1
55,0.4224,0.9211,0.2309,1.0000,67.2
56,0.4876,0.8869,0.2116,1.0000,68.3
57,0.3930,0.9360,0.1857,1.0000,69.5
58,0.3960,0.9226,0.1816,1.0000,70.6
59,0.3793,0.9256,0.2393,0.9028,71.7
60,0.3780,0.8958,0.1529,1.0000,72.9
