epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,0.8891,0.7381,0.2718,0.9861,1.8
2,0.1090,0.9688,0.0399,1.0000,3.6
3,0.0294,0.9955,0.0160,1.0000,5.4
4,0.0100,0.9985,0.0010,1.0000,7.2
5,0.0058,1.0000,0.0005,1.0000,9.1
6,0.0034,1.0000,0.0005,1.0000,11.0
7,0.0026,1.0000,0.0002,1.0000,12.8
8,0.0019,1.0000,0.0002,1.0000,14.6
9,0.0036,1.0000,0.0003,1.0000,16.5
10,0.0019,1.0000,0.0002,1.0000,18.0
11,0.0015,1.0000,0.0001,1.0000,19.6
12,0.0010,1.0000,0.0001,1.0000,21.2
13,0.0009,1.0000,0.0001,1.0000,22.7
14,0.0008,1.0000,0.0001,1.0000,24.2
15,0.0009,1.0000,0.0001,1.0000,25.5
16,0.0009,1.0000,0.0001,1.0000,27.3
17,0.0010,1.0000,0.0000,1.0000,28.8
18,0.0010,1.0000,0.0001,1.0000,30.2
19,0.0006,1.0000,0.0001,1.0000,31.8
20,0.0011,1.0000,0.0000,1.0000,33.4
21,0.0032,0.9985,0.0001,1.0000,35.1
22,0.0011,1.0000,0.0001,1.0000,36.5
23,0.0006,1.0000,0.0000,1.0000,38.0
24,0.0005,1.0000,0.0000,1.0000,39.4
25,0.0005,1.0000,0.0000,1.0000,41.0
26,0.0007,1.0000,0.0000,1.0000,42.7
27,0.0005,1.0000,0.0000,1.0000,44.5
28,0.0005,1.0000,0.0000,1.0000,46.2
29,0.0031,1.0000,0.0001,1.0000,47.8
30,0.0013,1.0000,0.0000,1.0000,49.2
31,0.0024,0.9985,0.0022,1.0000,50.7
32,0.0014,1.0000,0.0001,1.0000,52.3
33,0.0007,1.0000,0.0000,1.0000,53.8
34,0.0005,1.0000,0.0000,1.0000,55.5
35,0.0078,0.9985,0.0003,1.0000,57.2
36,0.0037,0.9985,0.0001,1.0000,58.8
37,0.0009,1.0000,0.0000,1.0000,60.3
38,0.0009,1.0000,0.0000,1.0000,62.1
39,0.0005,1.0000,0.0000,1.0000,64.0
40,0.0002,1.0000,0.0000,1.0000,65.7
41,0.0004,1.0000,0.0000,1.0000,67.5
42,0.0005,1.0000,0.0000,1.0000,69.0
43,0.0004,1.0000,0.0000,1.0000,70.7
44,0.0003,1.0000,0.0000,1.0000,72.3
45,0.0002,1.0000,0.0000,1.0000,74.0
46,0.0002,1.0000,0.0000,1.0000,75.7
47,0.0001,1.0000,0.0000,1.0000,77.6
48,0.0001,1.0000,0.0000,1.0000,79.2
49,0.0001,1.0000,0.0000,1.0000,80.7
50,0.0002,1.0000,0.0000,1.0000,82.3
51,0.0006,1.0000,0.0001,1.0000,84.0
52,0.0102,0.9970,0.0001,1.0000,85.6
53,0.0078,0.9970,0.0001,1.0000,87.4
54,0.0078,0.9970,0.0001,1.0000,89.1
55,0.0086,0.9985,0.0000,1.0000,90.8
56,0.0087,0.9955,0.0295,1.0000,92.4
57,0.0040,1.0000,0.0031,1.0000,93.8
58,0.0168,0.9955,0.0000,1.0000,95.6
59,0.0031,1.0000,0.0000,1.0000,97.3
60,0.0012,1.0000,0.0000,1.0000,98.9
