epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.7725,0.1745,2.0856,0.3494,5.2
2,1.9498,0.3249,1.6418,0.3365,10.2
3,1.5898,0.4162,1.3639,0.4840,15.3
4,1.3658,0.4973,1.1735,0.6138,20.3
5,1.1939,0.5800,0.9958,0.6859,25.2
6,1.0324,0.6473,0.8283,0.7308,30.2
7,0.8811,0.7081,0.7929,0.7452,35.1
8,0.7782,0.7510,0.6470,0.7276,40.0
9,0.6774,0.7861,0.5189,0.8253,45.0
10,0.5751,0.8180,0.4447,0.8157,49.9
11,0.5088,0.8431,0.3196,0.9119,54.8
12,0.4515,0.8602,0.2585,0.9776,59.8
13,0.3978,0.8911,0.2096,0.9776,64.7
14,0.3571,0.8963,0.2923,0.8333,69.6
15,0.3252,0.9124,0.2690,0.8702,74.6
16,0.2939,0.9148,0.1298,0.9872,79.5
17,0.2615,0.9368,0.1207,0.9872,84.4
18,0.2494,0.9306,0.0808,0.9952,89.4
19,0.2285,0.9447,0.0955,0.9952,94.2
20,0.2068,0.9447,0.0697,0.9920,99.2
21,0.1958,0.9505,0.0591,0.9984,104.1
22,0.1812,0.9533,0.0360,0.9952,109.0
23,0.1483,0.9667,0.0433,0.9920,114.0
24,0.1400,0.9701,0.0386,1.0000,118.9
25,0.1463,0.9670,0.0220,0.9968,123.8
26,0.1377,0.9674,0.1170,0.9247,128.7
27,0.1347,0.9677,0.0341,0.9968,133.7
28,0.1401,0.9598,0.0222,1.0000,138.6
29,0.1094,0.9739,0.0116,1.0000,143.5
30,0.1356,0.9612,0.0202,1.0000,148.4
31,0.1036,0.9725,0.0245,1.0000,153.3
32,0.1014,0.9705,0.0127,1.0000,158.2
33,0.0949,0.9753,0.0146,1.0000,163.1
34,0.0937,0.9787,0.0137,1.0000,168.0
35,0.0984,0.9705,0.0173,1.0000,172.9
36,0.0943,0.9766,0.0048,1.0000,177.8
37,0.0830,0.9780,0.0074,1.0000,182.7
38,0.0897,0.9773,0.0076,1.0000,187.6
39,0.0742,0.9825,0.0042,1.0000,192.5
40,0.0853,0.9760,0.0047,1.0000,197.4
41,0.0713,0.9821,0.0063,1.0000,202.3
42,0.0707,0.9804,0.0055,1.0000,207.3
43,0.0831,0.9749,0.0042,1.0000,212.2
44,0.0682,0.9815,0.0027,1.0000,217.0
45,0.0667,0.9821,0.0039,1.0000,221.9
46,0.0732,0.9791,0.0033,1.0000,226.8
47,0.0658,0.9808,0.0028,1.0000,231.7
48,0.0640,0.9839,0.0030,1.0000,236.5
49,0.0606,0.9845,0.0016,1.0000,241.3
50,0.0666,0.9808,0.0032,1.0000,246.2
51,0.0587,0.9818,0.0045,1.0000,251.1
52,0.0613,0.9852,0.0021,1.0000,255.9
53,0.0544,0.9856,0.0042,1.0000,260.7
54,0.0603,0.9845,0.0032,1.0000,265.6
55,0.0491,0.9873,0.0021,1.0000,270.4
56,0.0598,0.9849,0.0029,1.0000,275.3
57,0.0516,0.9880,0.0013,1.0000,280.1
58,0.0517,0.9863,0.0011,1.0000,285.0
59,0.0464,0.9880,0.0013,1.0000,289.9
60,0.0495,0.9852,0.0015,1.0000,294.9
