epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.5604,0.6272,0.7995,0.7865,3.3
2,0.8392,0.8008,0.4645,0.9661,6.4
3,0.5235,0.9029,0.2632,0.9427,9.4
4,0.3426,0.9381,0.1467,1.0000,12.5
5,0.2272,0.9743,0.0850,1.0000,15.6
6,0.1618,0.9900,0.0470,1.0000,18.8
7,0.1076,0.9972,0.0229,1.0000,21.8
8,0.0758,0.9978,0.0115,1.0000,24.9
9,0.0576,0.9989,0.0087,1.0000,28.0
10,0.0434,0.9967,0.0065,1.0000,31.1
11,0.0377,1.0000,0.0030,1.0000,34.2
12,0.0306,0.9994,0.0023,1.0000,37.2
13,0.0238,1.0000,0.0024,1.0000,40.3
14,0.0245,0.9989,0.0014,1.0000,43.4
15,0.0208,0.9994,0.0013,1.0000,46.5
16,0.0158,1.0000,0.0012,1.0000,49.6
17,0.0137,1.0000,0.0007,1.0000,52.6
18,0.0141,0.9994,0.0006,1.0000,55.7
19,0.0123,1.0000,0.0005,1.0000,58.8
20,0.0095,1.0000,0.0005,1.0000,61.9
21,0.0094,1.0000,0.0003,1.0000,64.9
22,0.0072,1.0000,0.0002,1.0000,68.0
23,0.0072,1.0000,0.0002,1.0000,71.1
24,0.0079,1.0000,0.0002,1.0000,74.1
25,0.0070,1.0000,0.0003,1.0000,77.2
26,0.0101,0.9989,0.0003,1.0000,80.3
27,0.0090,1.0000,0.0002,1.0000,83.3
28,0.0059,1.0000,0.0002,1.0000,86.4
29,0.0054,1.0000,0.0001,1.0000,89.5
30,0.0104,0.9994,0.0005,1.0000,92.5
31,0.0094,0.9994,0.0002,1.0000,95.6
32,0.0063,1.0000,0.0001,1.0000,98.7
33,0.0050,0.9994,0.0001,1.0000,101.7
34,0.0037,1.0000,0.0001,1.0000,104.8
35,0.0049,1.0000,0.0001,1.0000,107.8
36,0.0037,1.0000,0.0000,1.0000,110.8
37,0.0050,0.9994,0.0001,1.0000,113.9
38,0.0089,0.9989,0.0001,1.0000,116.9
39,0.0037,1.0000,0.0000,1.0000,120.0
40,0.0028,1.0000,0.0000,1.0000,123.0
41,0.0052,0.9994,0.0001,1.0000,126.1
42,0.0025,1.0000,0.0000,1.0000,129.2
43,0.0028,1.0000,0.0000,1.0000,132.3
44,0.0023,1.0000,0.0000,1.0000,135.3
45,0.0036,0.9994,0.0000,1.0000,138.4
46,0.0047,0.9989,0.0002,1.0000,141.4
47,0.0058,1.0000,0.0000,1.0000,144.4
48,0.0057,0.9994,0.0001,1.0000,147.5
49,0.0051,1.0000,0.0000,1.0000,150.5
50,0.0031,0.9994,0.0000,1.0000,153.6
51,0.0025,1.0000,0.0000,1.0000,156.6
52,0.0035,1.0000,0.0000,1.0000,159.7
53,0.0025,1.0000,0.0000,1.0000,162.7
54,0.0016,1.0000,0.0000,1.0000,165.7
55,0.0020,1.0000,0.0000,1.0000,168.8
56,0.0107,0.9972,0.0000,1.0000,171.8
57,0.0027,1.0000,0.0000,1.0000,174.9
58,0.0032,1.0000,0.0000,1.0000,177.9
59,0.0030,1.0000,0.0000,1.0000,181.0
60,0.0031,0.9994,0.0000,1.0000,184.0
