epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.7429,0.1913,2.0536,0.2516,5.2
2,1.9400,0.3383,1.5340,0.5032,10.2
3,1.5693,0.4368,1.3108,0.5288,15.2
4,1.3582,0.5010,1.1382,0.5593,20.1
5,1.1815,0.5728,1.0187,0.5433,25.1
6,1.0462,0.6264,0.8276,0.6827,30.1
7,0.9113,0.6988,0.7605,0.7404,35.1
8,0.7916,0.7266,0.6103,0.8462,40.1
9,0.7107,0.7641,0.4785,0.8526,45.1
10,0.6062,0.8025,0.3803,0.9183,50.1
11,0.5312,0.8413,0.3029,0.9567,55.0
12,0.4448,0.8757,0.2348,0.9760,60.0
13,0.4155,0.8767,0.2900,0.9215,65.0
14,0.3738,0.8898,0.1595,0.9760,70.0
15,0.3293,0.9080,0.1536,0.9551,75.0
16,0.2795,0.9251,0.1106,0.9744,80.0
17,0.2683,0.9279,0.0947,0.9888,84.9
18,0.2461,0.9293,0.0820,0.9888,89.9
19,0.2315,0.9409,0.0720,0.9952,94.9
20,0.2124,0.9440,0.0633,0.9952,99.9
21,0.1845,0.9550,0.0548,0.9984,104.9
22,0.1874,0.9519,0.0440,1.0000,109.9
23,0.1564,0.9667,0.0341,1.0000,114.9
24,0.1397,0.9663,0.0321,1.0000,119.8
25,0.1457,0.9657,0.0216,1.0000,124.8
26,0.1397,0.9660,0.0226,1.0000,129.7
27,0.1192,0.9725,0.0170,1.0000,134.7
28,0.1241,0.9684,0.0120,1.0000,139.7
29,0.1353,0.9636,0.0248,1.0000,144.6
30,0.1170,0.9705,0.0188,1.0000,149.6
31,0.1063,0.9763,0.0140,1.0000,154.5
32,0.1064,0.9739,0.0205,0.9984,159.4
33,0.0916,0.9801,0.0073,1.0000,164.4
34,0.0909,0.9784,0.0184,1.0000,169.4
35,0.1038,0.9718,0.0063,1.0000,174.3
36,0.0914,0.9756,0.0075,1.0000,179.2
37,0.0739,0.9835,0.0096,1.0000,184.1
38,0.0815,0.9780,0.0068,1.0000,189.1
39,0.0672,0.9856,0.0067,1.0000,194.0
40,0.0811,0.9766,0.0054,1.0000,198.9
41,0.0806,0.9746,0.0183,1.0000,203.8
42,0.0885,0.9770,0.0036,1.0000,208.8
43,0.0772,0.9801,0.0031,1.0000,213.7
44,0.0746,0.9794,0.0041,1.0000,218.6
45,0.0682,0.9791,0.0023,1.0000,223.6
46,0.0707,0.9811,0.0052,1.0000,228.5
47,0.0725,0.9804,0.0289,0.9904,233.4
48,0.0636,0.9828,0.0026,1.0000,238.5
49,0.0626,0.9839,0.0051,1.0000,243.5
50,0.0541,0.9845,0.0020,1.0000,248.6
51,0.0580,0.9825,0.0020,1.0000,253.6
52,0.0691,0.9808,0.0028,1.0000,258.7
53,0.0592,0.9811,0.0028,1.0000,263.7
54,0.0600,0.9808,0.0019,1.0000,268.7
55,0.0544,0.9849,0.0022,1.0000,273.7
56,0.0554,0.9839,0.0007,1.0000,278.7
57,0.0598,0.9804,0.0014,1.0000,283.7
58,0.0467,0.9880,0.0043,0.9968,288.7
59,0.0509,0.9883,0.0012,1.0000,293.7
60,0.0597,0.9818,0.0046,1.0000,298.7
