epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.7781,0.4358,0.9924,0.7256,92.9
2,0.6718,0.7819,0.2401,0.9642,150.3
3,0.2878,0.9117,0.0588,0.9948,207.8
4,0.1789,0.9435,0.0225,0.9980,265.3
5,0.1427,0.9532,0.0156,0.9993,322.3
6,0.1107,0.9636,0.0115,0.9989,378.9
7,0.0975,0.9678,0.0081,0.9998,435.9
8,0.0880,0.9701,0.0072,0.9988,493.4
9,0.0781,0.9744,0.0141,0.9964,550.8
10,0.0766,0.9737,0.0014,1.0000,608.1
11,0.0699,0.9764,0.0035,0.9995,665.1
12,0.0609,0.9796,0.0029,0.9999,722.1
13,0.0619,0.9796,0.0023,0.9998,778.9
14,0.0567,0.9801,0.0045,0.9988,836.3
15,0.0536,0.9819,0.0014,1.0000,893.8
16,0.0529,0.9813,0.0009,1.0000,951.3
17,0.0481,0.9837,0.0007,1.0000,1008.7
18,0.0477,0.9845,0.0007,1.0000,1065.9
19,0.0450,0.9855,0.0030,0.9993,1122.8
20,0.0408,0.9863,0.0004,1.0000,1180.3
21,0.0392,0.9867,0.0003,1.0000,1237.9
22,0.0426,0.9855,0.0006,1.0000,1295.2
23,0.0373,0.9873,0.0003,1.0000,1352.9
24,0.0394,0.9860,0.0003,1.0000,1410.5
25,0.0345,0.9880,0.0004,1.0000,1468.1
26,0.0335,0.9885,0.0005,1.0000,1525.8
27,0.0333,0.9883,0.0007,1.0000,1584.1
28,0.0314,0.9895,0.0002,1.0000,1642.0
29,0.0307,0.9897,0.0002,1.0000,1700.4
30,0.0297,0.9900,0.0003,1.0000,1758.4
31,0.0283,0.9904,0.0002,1.0000,1816.0
32,0.0314,0.9894,0.0003,1.0000,1873.4
33,0.0283,0.9904,0.0002,1.0000,1931.7
34,0.0246,0.9915,0.0004,1.0000,1989.7
35,0.0241,0.9914,0.0002,1.0000,2047.7
36,0.0228,0.9922,0.0001,1.0000,2105.3
37,0.0235,0.9922,0.0001,1.0000,2162.8
38,0.0213,0.9927,0.0001,1.0000,2220.3
39,0.0235,0.9925,0.0001,1.0000,2278.3
40,0.0215,0.9929,0.0003,1.0000,2336.4
41,0.0194,0.9935,0.0001,1.0000,2394.2
42,0.0200,0.9930,0.0001,1.0000,2452.0
43,0.0190,0.9931,0.0002,1.0000,2509.6
44,0.0175,0.9941,0.0001,1.0000,2566.9
45,0.0193,0.9937,0.0000,1.0000,2624.8
46,0.0168,0.9942,0.0001,1.0000,2682.9
47,0.0174,0.9940,0.0001,1.0000,2742.9
48,0.0187,0.9936,0.0001,1.0000,2803.5
49,0.0135,0.9955,0.0001,1.0000,2864.7
50,0.0137,0.9956,0.0001,1.0000,2925.6
51,0.0167,0.9947,0.0000,1.0000,2986.5
52,0.0148,0.9951,0.0000,1.0000,3047.3
53,0.0149,0.9952,0.0001,1.0000,3108.0
54,0.0133,0.9957,0.0000,1.0000,3167.9
55,0.0118,0.9961,0.0000,1.0000,3225.5
56,0.0118,0.9963,0.0000,1.0000,3284.9
57,0.0125,0.9964,0.0000,1.0000,3346.2
58,0.0117,0.9962,0.0000,1.0000,3407.1
59,0.0099,0.9966,0.0000,1.0000,3468.0
60,0.0124,0.9957,0.0000,1.0000,3528.7
61,0.0111,0.9962,0.0000,1.0000,3589.7
62,0.0099,0.9970,0.0000,1.0000,3650.7
63,0.0098,0.9968,0.0000,1.0000,3711.8
64,0.0103,0.9963,0.0000,1.0000,3772.9
65,0.0096,0.9972,0.0000,1.0000,3834.0
66,0.0090,0.9968,0.0000,1.0000,3896.9
67,0.0087,0.9971,0.0000,1.0000,3957.7
68,0.0090,0.9969,0.0000,1.0000,4018.3
69,0.0093,0.9969,0.0000,1.0000,4079.5
70,0.0097,0.9970,0.0000,1.0000,4140.7
71,0.0080,0.9971,0.0000,1.0000,4201.4
72,0.0089,0.9970,0.0000,1.0000,4262.3
73,0.0071,0.9975,0.0000,1.0000,4323.1
74,0.0085,0.9974,0.0000,1.0000,4383.9
75,0.0089,0.9971,0.0000,1.0000,4444.7
76,0.0071,0.9977,0.0000,1.0000,4505.5
77,0.0075,0.9973,0.0000,1.0000,4566.5
78,0.0070,0.9975,0.0000,1.0000,4627.4
79,0.0086,0.9972,0.0000,1.0000,4688.4
80,0.0081,0.9969,0.0000,1.0000,4749.9
