epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.1567,0.7241,0.5546,0.9016,7.2
2,0.4071,0.9238,0.1590,1.0000,14.2
3,0.1679,0.9846,0.0315,1.0000,21.2
4,0.0781,0.9970,0.0109,1.0000,28.3
5,0.0438,0.9998,0.0051,1.0000,35.3
6,0.0322,0.9985,0.0056,1.0000,42.2
7,0.0244,0.9993,0.0011,1.0000,49.2
8,0.0169,1.0000,0.0011,1.0000,56.2
9,0.0156,0.9993,0.0006,1.0000,63.1
10,0.0116,0.9998,0.0008,1.0000,70.2
11,0.0100,0.9995,0.0007,1.0000,77.2
12,0.0121,0.9993,0.0012,1.0000,84.2
13,0.0093,0.9995,0.0002,1.0000,91.2
14,0.0050,0.9998,0.0001,1.0000,98.2
15,0.0052,1.0000,0.0002,1.0000,105.2
16,0.0043,1.0000,0.0001,1.0000,112.2
17,0.0046,0.9998,0.0002,1.0000,119.1
18,0.0060,0.9995,0.0001,1.0000,126.1
19,0.0135,0.9978,0.0002,1.0000,133.1
20,0.0091,0.9993,0.0000,1.0000,140.1
21,0.0046,0.9998,0.0000,1.0000,147.1
22,0.0025,1.0000,0.0000,1.0000,154.1
23,0.0035,0.9998,0.0000,1.0000,161.2
24,0.0042,0.9993,0.0001,1.0000,168.2
25,0.0026,1.0000,0.0000,1.0000,175.2
26,0.0018,1.0000,0.0000,1.0000,182.2
27,0.0015,1.0000,0.0000,1.0000,189.2
28,0.0014,1.0000,0.0000,1.0000,196.2
29,0.0016,1.0000,0.0000,1.0000,203.1
30,0.0008,1.0000,0.0000,1.0000,210.1
31,0.0013,1.0000,0.0000,1.0000,217.1
32,0.0027,0.9995,0.0025,1.0000,224.1
33,0.0161,0.9970,0.0000,1.0000,231.1
34,0.0035,0.9995,0.0001,1.0000,238.1
35,0.0024,0.9998,0.0000,1.0000,245.1
36,0.0021,0.9998,0.0000,1.0000,252.1
37,0.0023,0.9998,0.0000,1.0000,259.0
38,0.0015,1.0000,0.0000,1.0000,266.0
39,0.0010,1.0000,0.0000,1.0000,273.0
40,0.0011,1.0000,0.0000,1.0000,280.0
41,0.0009,1.0000,0.0000,1.0000,286.9
42,0.0011,1.0000,0.0000,1.0000,294.0
43,0.0020,0.9998,0.0000,1.0000,301.0
44,0.0085,0.9978,0.0000,1.0000,307.9
45,0.0024,0.9995,0.0000,1.0000,314.8
46,0.0043,0.9988,0.0001,1.0000,321.8
47,0.0035,0.9990,0.0000,1.0000,328.7
48,0.0025,0.9998,0.0000,1.0000,335.6
49,0.0009,1.0000,0.0000,1.0000,342.4
50,0.0008,1.0000,0.0000,1.0000,349.4
51,0.0019,0.9995,0.0000,1.0000,356.3
52,0.0011,1.0000,0.0000,1.0000,363.3
53,0.0020,0.9995,0.0000,1.0000,370.3
54,0.0026,0.9995,0.0000,1.0000,377.3
55,0.0046,0.9990,0.0000,1.0000,384.3
56,0.0021,0.9998,0.0000,1.0000,391.4
57,0.0035,0.9993,0.0000,1.0000,398.4
58,0.0024,0.9993,0.0000,1.0000,405.4
59,0.0023,0.9995,0.0000,1.0000,412.5
60,0.0024,0.9995,0.0000,1.0000,419.6
