epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.2575,0.1042,3.0594,0.1389,1.4
2,2.8582,0.2024,2.6101,0.1806,2.5
3,2.5205,0.2798,2.2940,0.2500,3.6
4,2.2754,0.3289,2.0189,0.2431,4.8
5,2.0182,0.4122,1.7836,0.3611,5.9
6,1.8554,0.4315,1.6225,0.5486,7.0
7,1.7022,0.5089,1.4922,0.6111,8.1
8,1.5613,0.5298,1.3633,0.7500,9.3
9,1.4660,0.5848,1.2812,0.6944,10.4
10,1.3677,0.6116,1.2023,0.6389,11.6
11,1.2641,0.6607,1.0890,0.7292,12.7
12,1.1616,0.6979,1.0172,0.6597,13.9
13,1.0996,0.6979,0.9080,0.7986,15.0
14,1.0176,0.7411,0.8528,0.7847,16.1
15,0.9649,0.7560,0.7937,0.9028,17.3
16,0.8854,0.7857,0.7342,0.8472,18.4
17,0.8526,0.7842,0.6530,0.9236,19.6
18,0.7947,0.8080,0.6293,0.9583,20.7
19,0.7612,0.8185,0.6069,0.8125,21.9
20,0.7001,0.8571,0.6161,0.8056,23.0
21,0.6495,0.8631,0.4813,0.9653,24.1
22,0.5930,0.8780,0.4611,0.9028,25.3
23,0.5878,0.8824,0.4342,0.9028,26.4
24,0.5258,0.8929,0.3867,0.9306,27.6
25,0.5001,0.8943,0.3247,1.0000,28.7
26,0.4664,0.9301,0.3207,0.9514,29.9
27,0.4342,0.9286,0.2854,1.0000,31.0
28,0.3813,0.9390,0.2155,1.0000,32.1
29,0.3999,0.9182,0.2698,0.9722,33.3
30,0.3600,0.9330,0.2110,1.0000,34.4
31,0.3075,0.9613,0.2050,1.0000,35.5
32,0.2967,0.9598,0.1574,1.0000,36.7
33,0.2949,0.9643,0.1379,1.0000,37.8
34,0.2805,0.9554,0.1344,1.0000,38.9
35,0.2768,0.9554,0.1451,1.0000,40.0
36,0.2583,0.9613,0.1210,1.0000,41.2
37,0.2290,0.9688,0.1008,1.0000,42.3
38,0.1967,0.9762,0.0712,1.0000,43.4
39,0.2118,0.9688,0.1159,1.0000,44.6
40,0.1963,0.9777,0.0728,1.0000,45.7
41,0.1804,0.9762,0.0699,1.0000,46.9
42,0.1750,0.9821,0.0475,1.0000,48.0
43,0.1620,0.9836,0.0631,1.0000,49.1
44,0.1756,0.9777,0.0796,1.0000,50.3
45,0.1705,0.9777,0.0604,1.0000,51.4
46,0.1339,0.9821,0.0410,1.0000,52.5
47,0.1403,0.9836,0.0388,1.0000,53.7
48,0.1317,0.9821,0.0363,1.0000,54.8
49,0.1388,0.9792,0.0329,1.0000,55.9
50,0.1519,0.9777,0.0264,1.0000,57.1
51,0.1350,0.9851,0.0222,1.0000,58.2
52,0.1193,0.9881,0.0357,1.0000,59.3
53,0.1260,0.9732,0.0299,1.0000,60.5
54,0.1235,0.9792,0.0251,1.0000,61.6
55,0.1113,0.9777,0.0222,1.0000,62.8
56,0.0954,0.9896,0.0186,1.0000,63.9
57,0.1128,0.9792,0.0310,1.0000,65.1
58,0.0970,0.9911,0.0207,1.0000,66.2
59,0.0975,0.9851,0.0146,1.0000,67.4
60,0.1054,0.9851,0.0166,1.0000,68.5
