epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.0559,0.1168,2.5506,0.2484,5.2
2,2.4128,0.2414,1.9728,0.3990,10.1
3,2.0076,0.3046,1.6930,0.4760,15.2
4,1.7617,0.3633,1.4680,0.4487,20.2
5,1.6006,0.4097,1.3317,0.5833,25.3
6,1.4691,0.4602,1.1999,0.5561,30.3
7,1.3517,0.5120,1.1099,0.5689,35.3
8,1.2238,0.5481,0.9970,0.6603,40.3
9,1.1471,0.5543,0.9275,0.6362,45.3
10,1.0680,0.5896,0.7953,0.6891,50.3
11,0.9905,0.6305,0.7790,0.7420,55.4
12,0.9348,0.6442,0.7029,0.7612,60.4
13,0.8631,0.6844,0.6316,0.7644,65.4
14,0.7968,0.6964,0.5417,0.7821,70.5
15,0.7542,0.7181,0.5409,0.7612,75.5
16,0.7151,0.7352,0.4639,0.8814,80.6
17,0.6632,0.7503,0.4682,0.8221,85.7
18,0.6270,0.7668,0.3991,0.8750,90.9
19,0.6039,0.7730,0.3937,0.8526,96.0
20,0.5758,0.7850,0.3421,0.9006,101.1
21,0.5737,0.7933,0.3363,0.8413,106.2
22,0.5211,0.8152,0.2951,0.9087,111.3
23,0.5004,0.8204,0.2781,0.8878,116.3
24,0.4683,0.8424,0.2636,0.9503,121.4
25,0.4382,0.8537,0.2400,0.9231,126.4
26,0.4424,0.8496,0.2105,0.9631,131.5
27,0.4180,0.8657,0.2144,0.9856,136.6
28,0.4007,0.8654,0.1783,0.9808,141.7
29,0.3879,0.8709,0.1775,0.9503,146.8
30,0.3782,0.8650,0.1731,0.9904,151.9
31,0.3706,0.8781,0.1493,0.9760,157.0
32,0.3546,0.8829,0.1423,0.9824,162.1
33,0.3383,0.8843,0.1280,0.9824,167.2
34,0.3276,0.8898,0.1507,0.9792,172.2
35,0.3195,0.8953,0.1208,0.9968,177.3
36,0.3287,0.8932,0.1275,0.9696,182.5
37,0.2840,0.9145,0.1086,0.9920,187.5
38,0.2791,0.9138,0.0934,0.9872,192.6
39,0.2742,0.9097,0.0861,0.9920,197.7
40,0.2875,0.8984,0.0891,0.9936,202.7
41,0.2662,0.9179,0.0703,0.9968,207.8
42,0.2656,0.9155,0.0656,1.0000,212.9
43,0.2570,0.9214,0.0811,0.9984,217.9
44,0.2351,0.9296,0.0569,1.0000,223.0
45,0.2440,0.9241,0.0593,1.0000,228.1
46,0.2281,0.9341,0.0553,0.9984,233.1
47,0.2282,0.9320,0.0426,1.0000,238.2
48,0.1999,0.9402,0.0399,1.0000,243.3
49,0.2082,0.9351,0.0521,1.0000,248.4
50,0.2038,0.9368,0.0318,1.0000,253.4
51,0.2262,0.9262,0.0471,1.0000,258.5
52,0.2108,0.9330,0.0419,1.0000,263.5
53,0.1982,0.9406,0.0287,1.0000,268.6
54,0.2092,0.9317,0.0335,1.0000,273.6
55,0.1783,0.9437,0.0292,1.0000,278.7
56,0.1936,0.9399,0.0269,1.0000,283.7
57,0.1751,0.9471,0.0194,1.0000,288.8
58,0.1700,0.9444,0.0187,1.0000,293.9
59,0.1664,0.9536,0.0154,1.0000,299.0
60,0.1659,0.9481,0.0199,1.0000,304.1
