epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.9213,0.4860,1.2522,0.6849,3.3
2,1.2612,0.6367,0.8738,0.7630,6.3
3,0.9629,0.7182,0.6373,0.8281,9.3
4,0.7418,0.8097,0.4481,0.9115,12.4
5,0.5825,0.8683,0.3573,0.9427,15.4
6,0.4538,0.9001,0.2348,0.9688,18.5
7,0.3585,0.9157,0.1922,0.9792,21.5
8,0.3111,0.9319,0.1573,0.9661,24.6
9,0.2648,0.9459,0.1133,1.0000,27.7
10,0.2133,0.9665,0.0863,1.0000,30.7
11,0.1728,0.9754,0.0849,1.0000,33.7
12,0.1483,0.9855,0.0479,1.0000,36.7
13,0.1224,0.9888,0.0335,1.0000,39.8
14,0.1042,0.9894,0.0285,1.0000,42.9
15,0.0928,0.9922,0.0200,1.0000,45.9
16,0.0766,0.9967,0.0095,1.0000,49.0
17,0.0549,0.9989,0.0078,1.0000,52.0
18,0.0537,0.9967,0.0054,1.0000,55.1
19,0.0582,0.9933,0.0073,1.0000,58.1
20,0.0483,0.9983,0.0032,1.0000,61.1
21,0.0405,0.9978,0.0026,1.0000,64.2
22,0.0362,0.9978,0.0028,1.0000,67.2
23,0.0351,0.9978,0.0033,1.0000,70.3
24,0.0303,0.9989,0.0034,1.0000,73.3
25,0.0350,0.9983,0.0020,1.0000,76.4
26,0.0348,0.9967,0.0019,1.0000,79.5
27,0.0347,0.9955,0.0016,1.0000,82.5
28,0.0279,0.9978,0.0016,1.0000,85.6
29,0.0235,0.9989,0.0007,1.0000,88.7
30,0.0235,0.9978,0.0006,1.0000,91.8
31,0.0191,0.9994,0.0004,1.0000,94.8
32,0.0176,0.9983,0.0007,1.0000,97.9
33,0.0159,0.9994,0.0004,1.0000,101.0
34,0.0129,0.9994,0.0003,1.0000,104.2
35,0.0157,0.9978,0.0003,1.0000,107.2
36,0.0156,0.9989,0.0004,1.0000,110.3
37,0.0172,0.9983,0.0004,1.0000,113.4
38,0.0147,0.9994,0.0005,1.0000,116.5
39,0.0164,0.9961,0.0004,1.0000,119.6
40,0.0155,0.9994,0.0002,1.0000,122.6
41,0.0156,0.9994,0.0003,1.0000,125.6
42,0.0112,1.0000,0.0002,1.0000,128.7
43,0.0092,0.9994,0.0001,1.0000,131.8
44,0.0112,1.0000,0.0008,1.0000,134.8
45,0.0165,0.9978,0.0001,1.0000,137.9
46,0.0132,0.9994,0.0003,1.0000,140.9
47,0.0114,0.9994,0.0002,1.0000,144.0
48,0.0119,0.9989,0.0001,1.0000,147.0
49,0.0141,0.9972,0.0001,1.0000,150.1
50,0.0120,0.9989,0.0002,1.0000,153.1
51,0.0116,0.9994,0.0002,1.0000,156.2
52,0.0077,0.9994,0.0000,1.0000,159.2
53,0.0142,0.9972,0.0001,1.0000,162.2
54,0.0132,0.9989,0.0002,1.0000,165.3
55,0.0075,0.9994,0.0001,1.0000,168.3
56,0.0138,0.9961,0.0033,1.0000,171.3
57,0.0095,0.9994,0.0001,1.0000,174.4
58,0.0076,0.9994,0.0000,1.0000,177.4
59,0.0070,0.9994,0.0000,1.0000,180.4
60,0.0100,0.9972,0.0000,1.0000,183.4
