epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.7610,0.1830,2.0855,0.3221,5.2
2,1.9660,0.3152,1.5417,0.4103,10.2
3,1.5925,0.4128,1.2937,0.5048,15.3
4,1.3729,0.4890,1.1010,0.6298,20.3
5,1.2083,0.5683,0.9717,0.5865,25.3
6,1.0782,0.6253,0.7939,0.7196,30.3
7,0.9187,0.6823,0.7152,0.8253,35.3
8,0.7982,0.7445,0.5592,0.8141,40.3
9,0.6869,0.7802,0.4280,0.8606,45.3
10,0.5957,0.8201,0.3748,0.8718,50.4
11,0.5316,0.8458,0.4977,0.7628,55.4
12,0.4689,0.8698,0.2745,0.9407,60.5
13,0.4120,0.8884,0.2096,0.9535,65.5
14,0.3516,0.9014,0.1448,1.0000,70.5
15,0.3092,0.9203,0.1222,0.9712,75.5
16,0.2991,0.9227,0.1404,0.9615,80.5
17,0.2609,0.9330,0.1427,0.9503,85.5
18,0.2438,0.9385,0.0751,0.9936,90.5
19,0.2365,0.9378,0.0602,1.0000,95.5
20,0.2093,0.9471,0.0434,0.9968,100.5
21,0.1827,0.9560,0.0393,0.9968,105.5
22,0.1799,0.9550,0.0281,1.0000,110.5
23,0.1664,0.9588,0.0385,0.9984,115.6
24,0.1608,0.9560,0.0276,1.0000,120.6
25,0.1516,0.9584,0.0453,1.0000,125.6
26,0.1315,0.9705,0.0163,1.0000,130.5
27,0.1194,0.9698,0.0134,1.0000,135.5
28,0.1348,0.9688,0.0193,1.0000,140.5
29,0.1192,0.9684,0.0097,1.0000,145.5
30,0.1188,0.9694,0.0109,1.0000,150.5
31,0.1134,0.9698,0.0103,1.0000,155.5
32,0.1015,0.9784,0.0100,1.0000,160.4
33,0.0927,0.9773,0.0062,1.0000,165.5
34,0.0946,0.9756,0.0080,1.0000,170.5
35,0.0869,0.9780,0.0042,1.0000,175.4
36,0.0857,0.9797,0.0099,1.0000,180.5
37,0.1032,0.9701,0.0288,0.9936,185.5
38,0.0788,0.9815,0.0033,1.0000,190.5
39,0.0847,0.9777,0.0105,1.0000,195.5
40,0.0816,0.9787,0.0042,1.0000,200.5
41,0.0877,0.9760,0.0081,1.0000,205.6
42,0.0849,0.9777,0.0050,1.0000,210.5
43,0.0619,0.9842,0.0019,1.0000,215.5
44,0.0592,0.9870,0.0063,0.9984,220.5
45,0.0777,0.9797,0.0063,1.0000,225.5
46,0.0606,0.9866,0.0039,1.0000,230.5
47,0.0630,0.9839,0.0022,1.0000,235.5
48,0.0674,0.9839,0.0014,1.0000,240.4
49,0.0729,0.9811,0.0027,1.0000,245.4
50,0.0581,0.9835,0.0015,1.0000,250.4
51,0.0674,0.9791,0.0046,1.0000,255.3
52,0.0746,0.9801,0.0032,1.0000,260.3
53,0.0557,0.9849,0.0014,1.0000,265.3
54,0.0596,0.9845,0.0011,1.0000,270.2
55,0.0424,0.9883,0.0012,1.0000,275.2
56,0.0468,0.9866,0.0008,1.0000,280.1
57,0.0488,0.9873,0.0010,1.0000,285.1
58,0.0510,0.9870,0.0011,1.0000,290.1
59,0.0577,0.9842,0.0010,1.0000,295.0
60,0.0472,0.9894,0.0027,1.0000,300.0
