epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.2686,0.7119,0.6264,0.8141,5.1
2,0.5321,0.8935,0.2668,0.9519,10.1
3,0.2789,0.9660,0.0989,1.0000,15.0
4,0.1510,0.9914,0.0435,1.0000,20.0
5,0.0790,0.9979,0.0143,1.0000,25.0
6,0.0486,0.9983,0.0067,1.0000,30.0
7,0.0376,0.9997,0.0040,1.0000,34.9
8,0.0302,0.9990,0.0022,1.0000,39.8
9,0.0208,1.0000,0.0021,1.0000,44.7
10,0.0168,0.9997,0.0010,1.0000,49.7
11,0.0150,0.9997,0.0009,1.0000,54.6
12,0.0123,1.0000,0.0007,1.0000,59.6
13,0.0136,0.9990,0.0051,1.0000,64.6
14,0.0112,1.0000,0.0003,1.0000,69.6
15,0.0076,0.9997,0.0002,1.0000,74.6
16,0.0076,1.0000,0.0002,1.0000,79.6
17,0.0057,1.0000,0.0002,1.0000,84.6
18,0.0056,1.0000,0.0001,1.0000,89.5
19,0.0060,1.0000,0.0002,1.0000,94.5
20,0.0146,0.9979,0.0003,1.0000,99.4
21,0.0065,1.0000,0.0001,1.0000,104.3
22,0.0066,0.9993,0.0001,1.0000,109.2
23,0.0045,1.0000,0.0001,1.0000,114.2
24,0.0030,1.0000,0.0000,1.0000,119.2
25,0.0045,1.0000,0.0001,1.0000,124.2
26,0.0028,1.0000,0.0000,1.0000,129.1
27,0.0018,1.0000,0.0000,1.0000,134.1
28,0.0019,1.0000,0.0000,1.0000,139.1
29,0.0022,1.0000,0.0001,1.0000,144.1
30,0.0160,0.9962,0.0001,1.0000,149.0
31,0.0050,0.9993,0.0000,1.0000,154.0
32,0.0042,0.9997,0.0000,1.0000,158.9
33,0.0019,1.0000,0.0000,1.0000,163.8
34,0.0018,1.0000,0.0000,1.0000,168.8
35,0.0015,1.0000,0.0000,1.0000,173.8
36,0.0021,0.9997,0.0000,1.0000,178.7
37,0.0022,1.0000,0.0000,1.0000,183.7
38,0.0013,1.0000,0.0000,1.0000,188.6
39,0.0014,1.0000,0.0000,1.0000,193.5
40,0.0013,1.0000,0.0000,1.0000,198.4
41,0.0032,1.0000,0.0000,1.0000,203.4
42,0.0019,0.9997,0.0000,1.0000,208.3
43,0.0050,0.9993,0.0000,1.0000,213.2
44,0.0013,1.0000,0.0000,1.0000,218.1
45,0.0024,0.9993,0.0001,1.0000,223.0
46,0.0023,1.0000,0.0000,1.0000,227.9
47,0.0011,1.0000,0.0000,1.0000,232.8
48,0.0011,1.0000,0.0000,1.0000,237.8
49,0.0009,1.0000,0.0000,1.0000,242.7
50,0.0006,1.0000,0.0000,1.0000,247.6
51,0.0053,0.9990,0.0005,1.0000,252.4
52,0.0042,0.9997,0.0000,1.0000,257.3
53,0.0023,1.0000,0.0000,1.0000,262.2
54,0.0031,0.9993,0.0000,1.0000,267.1
55,0.0015,1.0000,0.0000,1.0000,272.0
56,0.0008,1.0000,0.0000,1.0000,276.8
57,0.0008,1.0000,0.0000,1.0000,281.8
58,0.0005,1.0000,0.0000,1.0000,286.7
59,0.0007,1.0000,0.0000,1.0000,291.6
60,0.0009,1.0000,0.0000,1.0000,296.5
