epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.4841,0.5826,0.9435,0.7214,3.3
2,0.8365,0.7701,0.6178,0.8958,6.3
3,0.5666,0.8672,0.3456,0.9688,9.3
4,0.3676,0.9325,0.1911,0.9922,12.4
5,0.2368,0.9749,0.1257,1.0000,15.5
6,0.1656,0.9888,0.0629,1.0000,18.6
7,0.1030,0.9989,0.0358,1.0000,21.6
8,0.0733,0.9972,0.0175,1.0000,24.7
9,0.0585,0.9989,0.0083,1.0000,27.8
10,0.0367,1.0000,0.0046,1.0000,30.8
11,0.0308,0.9994,0.0065,1.0000,33.9
12,0.0268,0.9994,0.0039,1.0000,37.0
13,0.0257,0.9989,0.0037,1.0000,40.1
14,0.0168,1.0000,0.0015,1.0000,43.2
15,0.0142,1.0000,0.0014,1.0000,46.3
16,0.0118,1.0000,0.0010,1.0000,49.4
17,0.0116,0.9989,0.0010,1.0000,52.5
18,0.0106,1.0000,0.0010,1.0000,55.5
19,0.0102,1.0000,0.0047,1.0000,58.6
20,0.0084,1.0000,0.0007,1.0000,61.6
21,0.0075,1.0000,0.0006,1.0000,64.7
22,0.0080,1.0000,0.0006,1.0000,67.7
23,0.0085,1.0000,0.0003,1.0000,70.8
24,0.0047,1.0000,0.0002,1.0000,73.9
25,0.0042,1.0000,0.0002,1.0000,76.9
26,0.0045,1.0000,0.0003,1.0000,80.0
27,0.0038,1.0000,0.0001,1.0000,83.1
28,0.0038,1.0000,0.0003,1.0000,86.1
29,0.0051,1.0000,0.0009,1.0000,89.2
30,0.0046,1.0000,0.0014,1.0000,92.3
31,0.0060,0.9994,0.0003,1.0000,95.4
32,0.0053,1.0000,0.0002,1.0000,98.4
33,0.0047,0.9994,0.0003,1.0000,101.5
34,0.0077,0.9994,0.0004,1.0000,104.5
35,0.0061,0.9994,0.0003,1.0000,107.5
36,0.0292,0.9955,0.0014,1.0000,110.6
37,0.0063,1.0000,0.0002,1.0000,113.7
38,0.0029,1.0000,0.0001,1.0000,116.7
39,0.0022,1.0000,0.0001,1.0000,119.8
40,0.0022,1.0000,0.0000,1.0000,122.8
41,0.0063,0.9989,0.0002,1.0000,125.9
42,0.0099,0.9989,0.0005,1.0000,128.9
43,0.0071,0.9983,0.0001,1.0000,132.0
44,0.0051,0.9994,0.0001,1.0000,135.1
45,0.0022,1.0000,0.0000,1.0000,138.1
46,0.0021,1.0000,0.0000,1.0000,141.2
47,0.0016,1.0000,0.0000,1.0000,144.3
48,0.0012,1.0000,0.0000,1.0000,147.3
49,0.0012,1.0000,0.0000,1.0000,150.4
50,0.0013,1.0000,0.0000,1.0000,153.5
51,0.0010,1.0000,0.0000,1.0000,156.5
52,0.0013,1.0000,0.0000,1.0000,159.6
53,0.0010,1.0000,0.0000,1.0000,162.7
54,0.0010,1.0000,0.0000,1.0000,165.7
55,0.0008,1.0000,0.0000,1.0000,168.8
56,0.0013,1.0000,0.0000,1.0000,171.9
57,0.0011,1.0000,0.0000,1.0000,175.0
58,0.0008,1.0000,0.0000,1.0000,178.1
59,0.0019,1.0000,0.0000,1.0000,181.1
60,0.0015,1.0000,0.0000,1.0000,184.2
