epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.1080,0.6252,0.2004,0.9514,7.1
2,0.2014,0.9412,0.0315,1.0000,14.1
3,0.1326,0.9583,0.0144,1.0000,21.0
4,0.0710,0.9797,0.0034,1.0000,28.0
5,0.0652,0.9802,0.0027,1.0000,34.9
6,0.0743,0.9759,0.0043,1.0000,41.8
7,0.0590,0.9819,0.0013,1.0000,48.8
8,0.0445,0.9871,0.0059,0.9954,55.7
9,0.0812,0.9700,0.0257,0.9850,62.7
10,0.0503,0.9844,0.0014,1.0000,69.6
11,0.1025,0.9687,0.0026,1.0000,76.5
12,0.0881,0.9715,0.0020,1.0000,83.5
13,0.0390,0.9866,0.0019,1.0000,90.4
14,0.0490,0.9854,0.0002,1.0000,97.3
15,0.0756,0.9806,0.0047,1.0000,104.2
16,0.0547,0.9846,0.0014,1.0000,111.2
17,0.0423,0.9876,0.0001,1.0000,118.0
18,0.0451,0.9859,0.0001,1.0000,124.9
19,0.0391,0.9883,0.0001,1.0000,131.8
20,0.0315,0.9898,0.0002,1.0000,138.7
21,0.0314,0.9911,0.0001,1.0000,145.6
22,0.0341,0.9903,0.0170,0.9931,152.5
23,0.0575,0.9844,0.0003,1.0000,159.4
24,0.0464,0.9854,0.0001,1.0000,166.3
25,0.0408,0.9886,0.0001,1.0000,173.1
26,0.0395,0.9869,0.0002,1.0000,180.0
27,0.0407,0.9891,0.0006,1.0000,186.8
28,0.0320,0.9913,0.0006,1.0000,193.8
29,0.0309,0.9883,0.0000,1.0000,200.8
30,0.0474,0.9861,0.0001,1.0000,207.8
31,0.0358,0.9876,0.0003,1.0000,214.7
32,0.0360,0.9901,0.0001,1.0000,221.7
33,0.0321,0.9913,0.0002,1.0000,228.6
34,0.0345,0.9901,0.0001,1.0000,235.5
35,0.0223,0.9928,0.0001,1.0000,242.5
36,0.0320,0.9913,0.0001,1.0000,249.4
37,0.0360,0.9901,0.0012,1.0000,256.4
38,0.0334,0.9901,0.0000,1.0000,263.4
39,0.0325,0.9911,0.0000,1.0000,270.3
40,0.0386,0.9876,0.0133,0.9919,277.3
41,0.0368,0.9883,0.0001,1.0000,284.2
42,0.0267,0.9921,0.0001,1.0000,291.2
43,0.0331,0.9906,0.0002,1.0000,298.1
44,0.0272,0.9918,0.0000,1.0000,305.0
45,0.0222,0.9948,0.0001,1.0000,312.0
46,0.0313,0.9901,0.0000,1.0000,319.0
47,0.0354,0.9898,0.0000,1.0000,325.9
48,0.0344,0.9913,0.0000,1.0000,332.9
49,0.0337,0.9898,0.0000,1.0000,339.8
50,0.0310,0.9903,0.0000,1.0000,346.8
51,0.0275,0.9945,0.0000,1.0000,353.8
52,0.0214,0.9923,0.0004,1.0000,360.7
53,0.0342,0.9896,0.0009,1.0000,367.7
54,0.0307,0.9938,0.0001,1.0000,374.7
55,0.0125,0.9950,0.0000,1.0000,381.6
56,0.0277,0.9923,0.0000,1.0000,388.6
57,0.0133,0.9953,0.0000,1.0000,395.5
58,0.0284,0.9913,0.0000,1.0000,402.5
59,0.0226,0.9935,0.0000,1.0000,409.4
60,0.0224,0.9928,0.0000,1.0000,416.4
