epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.6501,0.5604,0.9664,0.7484,5.1
2,0.9562,0.7311,0.6146,0.8638,9.9
3,0.6314,0.8362,0.3845,0.9183,14.8
4,0.4337,0.8898,0.2283,0.9920,19.6
5,0.3092,0.9317,0.1661,0.9872,24.5
6,0.2375,0.9505,0.1042,1.0000,29.7
7,0.1755,0.9770,0.0741,1.0000,34.5
8,0.1316,0.9883,0.0366,1.0000,39.4
9,0.1005,0.9918,0.0258,1.0000,44.3
10,0.0738,0.9942,0.0115,1.0000,49.2
11,0.0578,0.9969,0.0066,1.0000,54.0
12,0.0514,0.9959,0.0093,1.0000,59.0
13,0.0465,0.9973,0.0039,1.0000,63.9
14,0.0395,0.9973,0.0037,1.0000,68.7
15,0.0371,0.9973,0.0020,1.0000,73.6
16,0.0296,0.9973,0.0015,1.0000,78.5
17,0.0283,0.9969,0.0010,1.0000,83.4
18,0.0237,0.9990,0.0015,1.0000,88.2
19,0.0218,0.9986,0.0023,1.0000,93.1
20,0.0214,0.9990,0.0007,1.0000,98.1
21,0.0156,0.9997,0.0005,1.0000,103.1
22,0.0167,0.9986,0.0010,1.0000,108.1
23,0.0173,0.9983,0.0016,1.0000,113.1
24,0.0154,0.9990,0.0002,1.0000,118.0
25,0.0152,0.9986,0.0022,1.0000,122.9
26,0.0144,0.9983,0.0007,1.0000,127.8
27,0.0151,0.9983,0.0002,1.0000,132.6
28,0.0112,0.9997,0.0005,1.0000,137.4
29,0.0101,0.9997,0.0001,1.0000,142.3
30,0.0089,1.0000,0.0001,1.0000,147.2
31,0.0132,0.9969,0.0004,1.0000,152.0
32,0.0122,0.9983,0.0001,1.0000,156.9
33,0.0097,0.9986,0.0001,1.0000,161.8
34,0.0109,0.9990,0.0001,1.0000,166.6
35,0.0104,0.9983,0.0001,1.0000,171.5
36,0.0092,0.9986,0.0001,1.0000,176.4
37,0.0069,0.9997,0.0000,1.0000,181.3
38,0.0096,0.9983,0.0001,1.0000,186.2
39,0.0106,0.9983,0.0001,1.0000,191.0
40,0.0058,0.9997,0.0000,1.0000,195.9
41,0.0059,0.9990,0.0001,1.0000,200.7
42,0.0061,0.9997,0.0000,1.0000,205.6
43,0.0056,1.0000,0.0000,1.0000,210.5
44,0.0091,0.9990,0.0000,1.0000,215.4
45,0.0050,1.0000,0.0000,1.0000,220.3
46,0.0042,1.0000,0.0000,1.0000,225.2
47,0.0066,0.9990,0.0000,1.0000,230.1
48,0.0041,1.0000,0.0000,1.0000,235.0
49,0.0035,0.9997,0.0000,1.0000,239.9
50,0.0096,0.9973,0.0036,1.0000,244.7
51,0.0115,0.9983,0.0010,1.0000,249.6
52,0.0048,0.9993,0.0000,1.0000,254.5
53,0.0053,0.9993,0.0000,1.0000,259.3
54,0.0030,1.0000,0.0000,1.0000,264.2
55,0.0022,1.0000,0.0000,1.0000,269.2
56,0.0035,0.9993,0.0000,1.0000,274.1
57,0.0037,0.9997,0.0000,1.0000,279.0
58,0.0021,1.0000,0.0001,1.0000,283.8
59,0.0026,1.0000,0.0000,1.0000,288.7
60,0.0022,1.0000,0.0000,1.0000,293.6
