epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.3495,0.0536,3.1894,0.0497,5.3
2,3.0676,0.1260,2.7849,0.2196,10.3
3,2.6775,0.2112,2.3145,0.3093,15.4
4,2.2604,0.2524,1.8966,0.2837,20.5
5,1.9583,0.3053,1.6437,0.4327,25.6
6,1.7414,0.3774,1.4643,0.5304,30.7
7,1.5838,0.4169,1.3177,0.5401,35.8
8,1.4543,0.4574,1.2185,0.5465,40.9
9,1.3524,0.4849,1.1073,0.5593,46.0
10,1.2655,0.5072,1.0006,0.6426,51.0
11,1.1741,0.5570,0.9790,0.6619,56.1
12,1.0833,0.5804,0.8604,0.6843,61.1
13,1.0179,0.6102,0.8555,0.5978,66.2
14,0.9570,0.6346,0.7286,0.7147,71.3
15,0.9111,0.6463,0.6754,0.7692,76.4
16,0.8581,0.6745,0.6251,0.8333,81.4
17,0.7773,0.7270,0.5569,0.8013,86.6
18,0.7323,0.7445,0.5166,0.7837,91.7
19,0.7003,0.7421,0.4730,0.8397,96.8
20,0.6471,0.7613,0.4517,0.9103,101.9
21,0.6342,0.7637,0.3827,0.8526,106.9
22,0.5858,0.7891,0.3585,0.9038,112.0
23,0.5626,0.8091,0.3776,0.8782,117.0
24,0.5351,0.8194,0.3173,0.9311,122.0
25,0.5081,0.8252,0.2939,0.9279,127.0
26,0.4966,0.8400,0.2885,0.9295,132.1
27,0.4793,0.8359,0.2776,0.9103,137.2
28,0.4499,0.8438,0.2412,0.9487,142.3
29,0.4468,0.8503,0.2267,0.9471,147.5
30,0.4110,0.8606,0.2343,0.9135,152.6
31,0.4212,0.8568,0.2133,0.9551,157.7
32,0.4036,0.8650,0.1888,0.9663,162.8
33,0.3817,0.8764,0.2090,0.9327,167.9
34,0.3708,0.8836,0.1875,0.9503,173.0
35,0.3610,0.8836,0.1735,0.9503,178.1
36,0.3578,0.8860,0.2103,0.8862,183.1
37,0.3404,0.8987,0.1567,0.9663,188.3
38,0.3381,0.8867,0.1577,0.9567,193.4
39,0.3376,0.8911,0.1465,0.9696,198.5
40,0.3410,0.8826,0.1750,0.9567,203.7
41,0.3322,0.8908,0.1387,0.9760,208.8
42,0.3042,0.9052,0.1322,0.9599,213.9
43,0.3116,0.8994,0.1271,0.9808,219.0
44,0.3148,0.8990,0.1343,0.9808,224.1
45,0.2980,0.9035,0.1306,0.9679,229.2
46,0.2948,0.9093,0.1260,0.9760,234.3
47,0.3082,0.8994,0.1253,0.9744,239.4
48,0.2794,0.9186,0.1269,0.9760,244.5
49,0.2932,0.9062,0.1213,0.9647,249.6
50,0.2826,0.9083,0.1167,0.9824,254.7
51,0.2923,0.9145,0.1253,0.9696,259.9
52,0.2829,0.9159,0.1229,0.9744,265.0
53,0.2799,0.9104,0.1158,0.9808,270.2
54,0.2724,0.9183,0.1221,0.9728,275.3
55,0.2775,0.9179,0.1154,0.9760,280.4
56,0.2800,0.9128,0.1154,0.9792,285.6
57,0.2781,0.9135,0.1181,0.9760,290.7
58,0.2859,0.9138,0.1132,0.9808,295.8
59,0.2720,0.9224,0.1154,0.9808,300.9
60,0.2745,0.9169,0.1150,0.9808,306.0
