epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.9558,0.3468,1.1120,0.6138,100.4
2,1.1412,0.5412,0.5496,0.7699,200.9
3,0.9437,0.6028,0.3999,0.8541,301.2
4,0.8797,0.6297,0.3466,0.8369,401.3
5,0.8462,0.6459,0.2978,0.9138,501.0
6,0.8081,0.6613,0.2907,0.8741,601.3
7,0.7821,0.6722,0.2356,0.8895,701.6
8,0.7700,0.6804,0.1928,0.9709,802.0
9,0.7555,0.6836,0.2058,0.9331,902.8
10,0.7367,0.6927,0.1764,0.9652,1003.4
11,0.7340,0.6939,0.1727,0.9553,1104.9
12,0.7231,0.6998,0.1618,0.9564,1206.5
13,0.7144,0.7044,0.1449,0.9683,1307.8
14,0.7131,0.7051,0.1429,0.9727,1408.6
15,0.7030,0.7083,0.1389,0.9594,1509.6
16,0.7004,0.7101,0.1456,0.9710,1610.5
17,0.6930,0.7142,0.1134,0.9852,1711.4
18,0.6880,0.7136,0.1195,0.9742,1813.0
19,0.6816,0.7192,0.1085,0.9827,1938.4
20,0.6821,0.7185,0.0987,0.9919,2041.8
21,0.6759,0.7217,0.1025,0.9874,2147.4
22,0.6706,0.7218,0.0937,0.9825,2250.4
23,0.6675,0.7237,0.0824,0.9887,2354.3
24,0.6674,0.7248,0.0904,0.9896,2458.3
25,0.6610,0.7276,0.0831,0.9950,2560.7
26,0.6632,0.7263,0.0952,0.9826,2663.9
27,0.6586,0.7294,0.0898,0.9735,2766.5
28,0.6530,0.7326,0.0766,0.9940,2963.7
29,0.6557,0.7292,0.0825,0.9911,3181.8
30,0.6551,0.7311,0.0758,0.9951,3399.2
31,0.6488,0.7319,0.0690,0.9964,3617.2
32,0.6395,0.7365,0.0677,0.9916,3835.8
33,0.6441,0.7347,0.0672,0.9888,4053.9
34,0.6345,0.7399,0.0679,0.9957,4271.6
35,0.6399,0.7380,0.0731,0.9895,4489.7
36,0.6362,0.7380,0.0659,0.9978,4707.4
37,0.6381,0.7371,0.0684,0.9891,4925.7
38,0.6335,0.7383,0.0608,0.9866,5143.8
39,0.6315,0.7387,0.0580,0.9963,5361.9
40,0.6282,0.7414,0.0542,0.9946,5579.7
41,0.6274,0.7416,0.0690,0.9861,5797.7
42,0.6215,0.7444,0.0558,0.9973,6015.9
43,0.6221,0.7446,0.0593,0.9940,6234.0
44,0.6238,0.7446,0.0519,0.9974,6452.0
45,0.6193,0.7435,0.0530,0.9991,6669.9
46,0.6156,0.7464,0.0457,0.9988,6887.8
47,0.6173,0.7458,0.0430,0.9980,7106.1
48,0.6087,0.7487,0.0574,0.9869,7324.5
49,0.6080,0.7492,0.0465,0.9980,7542.4
50,0.6078,0.7487,0.0434,0.9965,7760.3
51,0.6063,0.7485,0.0435,0.9929,7980.3
52,0.6039,0.7539,0.0434,0.9971,8198.5
53,0.6090,0.7485,0.0413,0.9984,8416.9
54,0.6020,0.7509,0.0418,0.9976,8635.3
55,0.6015,0.7517,0.0407,0.9959,8853.3
56,0.6012,0.7560,0.0438,0.9970,9071.1
57,0.5994,0.7538,0.0381,0.9993,9289.4
58,0.6033,0.7527,0.0430,0.9986,9507.6
59,0.6017,0.7503,0.0390,0.9991,9725.6
60,0.5936,0.7548,0.0344,0.9994,9943.6
61,0.5964,0.7552,0.0401,0.9981,10161.3
62,0.5866,0.7586,0.0340,0.9993,10379.5
63,0.5952,0.7550,0.0351,0.9991,10597.1
64,0.5970,0.7525,0.0364,0.9991,10814.8
65,0.5931,0.7574,0.0356,0.9985,11032.9
66,0.5936,0.7558,0.0363,0.9986,11250.5
67,0.5902,0.7568,0.0336,0.9993,11468.2
68,0.5939,0.7543,0.0350,0.9994,11686.5
69,0.5924,0.7555,0.0336,0.9994,11904.3
70,0.5874,0.7584,0.0335,0.9992,12122.1
71,0.5942,0.7547,0.0306,0.9993,12339.8
72,0.5870,0.7603,0.0333,0.9993,12557.7
73,0.5822,0.7605,0.0315,0.9994,12775.5
74,0.5856,0.7594,0.0324,0.9994,12993.8
75,0.5912,0.7566,0.0302,0.9993,13212.1
76,0.5856,0.7591,0.0324,0.9994,13430.3
77,0.5889,0.7586,0.0323,0.9993,13648.2
78,0.5851,0.7581,0.0322,0.9995,13865.1
79,0.5906,0.7560,0.0325,0.9993,14081.9
80,0.5835,0.7600,0.0324,0.9992,14298.4
