epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.8018,0.2188,2.0272,0.4279,5.2
2,1.8941,0.3925,1.4764,0.4567,10.2
3,1.4968,0.4804,1.1950,0.6058,15.2
4,1.2656,0.5608,0.9679,0.6522,20.2
5,1.0492,0.6405,0.7767,0.7580,25.1
6,0.9103,0.6806,0.6030,0.8237,30.1
7,0.7458,0.7459,0.4892,0.8878,35.1
8,0.6374,0.8025,0.4136,0.8269,40.1
9,0.5341,0.8451,0.2687,0.9840,45.1
10,0.4660,0.8757,0.2372,0.9599,50.0
11,0.4004,0.9001,0.1438,1.0000,55.0
12,0.3682,0.9097,0.1313,0.9920,60.0
13,0.2922,0.9392,0.0854,1.0000,64.9
14,0.2699,0.9375,0.0804,0.9984,69.9
15,0.2347,0.9478,0.0584,1.0000,74.9
16,0.2097,0.9533,0.0324,1.0000,79.8
17,0.1840,0.9633,0.0279,1.0000,84.7
18,0.1715,0.9646,0.0250,1.0000,89.7
19,0.1590,0.9633,0.0193,1.0000,94.6
20,0.1440,0.9698,0.0336,1.0000,99.6
21,0.1385,0.9691,0.0189,1.0000,104.5
22,0.1251,0.9729,0.0124,1.0000,109.5
23,0.1207,0.9736,0.0116,1.0000,114.4
24,0.1262,0.9688,0.0127,1.0000,119.4
25,0.1100,0.9760,0.0082,1.0000,124.2
26,0.0972,0.9794,0.0060,1.0000,129.2
27,0.0948,0.9766,0.0057,1.0000,134.1
28,0.0887,0.9815,0.0052,1.0000,139.0
29,0.0884,0.9835,0.0041,1.0000,143.9
30,0.0921,0.9766,0.0050,1.0000,148.8
31,0.0871,0.9797,0.0037,1.0000,153.7
32,0.0867,0.9787,0.0034,1.0000,158.7
33,0.0676,0.9870,0.0035,1.0000,163.6
34,0.0694,0.9839,0.0042,1.0000,168.6
35,0.0690,0.9849,0.0016,1.0000,173.5
36,0.0701,0.9787,0.0021,1.0000,178.4
37,0.0655,0.9873,0.0044,1.0000,183.5
38,0.0679,0.9845,0.0029,1.0000,188.5
39,0.0783,0.9746,0.0027,1.0000,193.5
40,0.0676,0.9821,0.0023,1.0000,198.6
41,0.0562,0.9870,0.0015,1.0000,203.6
42,0.0663,0.9804,0.0014,1.0000,208.7
43,0.0541,0.9870,0.0023,1.0000,213.7
44,0.0557,0.9852,0.0061,1.0000,218.7
45,0.0595,0.9859,0.0055,1.0000,223.7
46,0.0636,0.9828,0.0011,1.0000,228.7
47,0.0569,0.9821,0.0009,1.0000,233.7
48,0.0414,0.9894,0.0010,1.0000,238.8
49,0.0394,0.9914,0.0006,1.0000,243.8
50,0.0463,0.9880,0.0009,1.0000,248.9
51,0.0499,0.9859,0.0009,1.0000,254.0
52,0.0441,0.9897,0.0007,1.0000,259.0
53,0.0551,0.9815,0.0009,1.0000,264.0
54,0.0434,0.9866,0.0010,1.0000,269.1
55,0.0440,0.9880,0.0009,1.0000,274.1
56,0.0519,0.9845,0.0008,1.0000,279.0
57,0.0510,0.9842,0.0008,1.0000,284.0
58,0.0490,0.9849,0.0009,1.0000,289.0
59,0.0483,0.9887,0.0005,1.0000,294.0
60,0.0491,0.9866,0.0004,1.0000,299.0
