epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.7261,0.1858,2.0552,0.2788,4.8
2,1.9251,0.3280,1.5390,0.4840,9.3
3,1.5763,0.4141,1.3658,0.4712,13.9
4,1.3859,0.4804,1.1801,0.5641,18.5
5,1.2169,0.5371,1.0565,0.5593,23.0
6,1.0819,0.6020,0.8525,0.6811,27.6
7,0.9587,0.6562,0.7330,0.7436,32.2
8,0.8331,0.6872,0.6680,0.6987,36.8
9,0.7862,0.6985,0.5574,0.7628,41.4
10,0.6633,0.7606,0.4106,0.8798,46.0
11,0.5912,0.7909,0.4141,0.9311,50.6
12,0.5324,0.8177,0.3231,0.9615,55.2
13,0.4973,0.8290,0.4003,0.8157,59.9
14,0.4517,0.8482,0.2499,0.9567,64.5
15,0.3946,0.8736,0.2058,0.9327,69.1
16,0.3686,0.8805,0.1721,0.9728,73.8
17,0.3596,0.8863,0.1930,0.9663,78.5
18,0.3218,0.8887,0.1299,0.9824,83.1
19,0.2823,0.9128,0.1144,0.9952,87.7
20,0.2671,0.9176,0.1113,0.9792,92.3
21,0.2479,0.9313,0.1499,0.9439,96.9
22,0.2460,0.9269,0.0904,0.9984,101.6
23,0.2208,0.9375,0.0696,0.9952,106.2
24,0.2183,0.9341,0.1086,0.9792,110.9
25,0.2188,0.9303,0.0808,0.9840,115.5
26,0.1929,0.9478,0.0646,0.9920,120.1
27,0.1746,0.9485,0.0414,0.9984,124.7
28,0.1712,0.9526,0.0364,1.0000,129.3
29,0.1507,0.9591,0.0264,1.0000,133.9
30,0.1397,0.9609,0.0349,1.0000,138.5
31,0.1602,0.9571,0.0384,1.0000,143.1
32,0.1361,0.9643,0.0601,0.9792,147.6
33,0.1380,0.9646,0.0180,1.0000,152.2
34,0.1496,0.9543,0.0190,1.0000,156.8
35,0.1325,0.9581,0.0189,1.0000,161.4
36,0.1131,0.9708,0.0164,1.0000,166.0
37,0.1119,0.9732,0.0175,1.0000,170.6
38,0.1219,0.9701,0.0127,1.0000,175.2
39,0.1114,0.9722,0.0105,1.0000,179.7
40,0.1136,0.9660,0.0170,1.0000,184.4
41,0.1075,0.9722,0.0134,1.0000,188.9
42,0.1019,0.9736,0.0110,1.0000,193.5
43,0.0916,0.9756,0.0062,1.0000,198.1
44,0.0966,0.9729,0.0091,1.0000,202.6
45,0.0940,0.9722,0.0095,1.0000,207.1
46,0.0845,0.9773,0.0105,1.0000,211.7
47,0.1059,0.9712,0.0095,1.0000,216.1
48,0.0875,0.9763,0.0077,1.0000,220.7
49,0.0919,0.9736,0.0073,1.0000,225.2
50,0.0932,0.9708,0.0049,1.0000,229.7
51,0.0948,0.9763,0.0067,1.0000,234.3
52,0.0855,0.9746,0.0077,1.0000,238.8
53,0.0829,0.9791,0.0035,1.0000,243.3
54,0.0872,0.9766,0.0046,1.0000,247.9
55,0.0849,0.9715,0.0082,1.0000,252.4
56,0.0867,0.9760,0.0028,1.0000,257.0
57,0.0757,0.9773,0.0043,1.0000,261.5
58,0.0844,0.9736,0.0080,0.9984,266.0
59,0.0856,0.9739,0.0019,1.0000,270.5
60,0.0777,0.9742,0.0042,1.0000,275.0
