epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.5937,0.6250,0.8665,0.8281,3.3
2,0.8004,0.8214,0.4756,0.8854,6.4
3,0.5246,0.9062,0.2707,0.9714,9.4
4,0.3461,0.9503,0.1508,1.0000,12.5
5,0.2328,0.9771,0.0776,1.0000,15.6
6,0.1545,0.9922,0.0353,1.0000,18.7
7,0.0977,0.9994,0.0164,1.0000,21.7
8,0.0733,0.9972,0.0097,1.0000,24.8
9,0.0532,1.0000,0.0061,1.0000,28.0
10,0.0482,0.9983,0.0058,1.0000,31.0
11,0.0379,1.0000,0.0037,1.0000,34.1
12,0.0307,0.9972,0.0028,1.0000,37.2
13,0.0260,0.9989,0.0018,1.0000,40.3
14,0.0218,1.0000,0.0013,1.0000,43.4
15,0.0175,1.0000,0.0012,1.0000,46.5
16,0.0143,1.0000,0.0007,1.0000,49.5
17,0.0153,1.0000,0.0008,1.0000,52.6
18,0.0159,0.9994,0.0007,1.0000,55.7
19,0.0128,0.9994,0.0006,1.0000,58.8
20,0.0113,1.0000,0.0005,1.0000,61.9
21,0.0117,0.9994,0.0004,1.0000,64.9
22,0.0097,0.9994,0.0003,1.0000,68.0
23,0.0110,1.0000,0.0003,1.0000,71.1
24,0.0088,0.9994,0.0003,1.0000,74.2
25,0.0079,1.0000,0.0002,1.0000,77.2
26,0.0069,1.0000,0.0002,1.0000,80.3
27,0.0066,1.0000,0.0001,1.0000,83.4
28,0.0060,1.0000,0.0001,1.0000,86.4
29,0.0051,1.0000,0.0001,1.0000,89.5
30,0.0049,1.0000,0.0001,1.0000,92.6
31,0.0041,1.0000,0.0001,1.0000,95.7
32,0.0051,1.0000,0.0001,1.0000,98.7
33,0.0049,0.9994,0.0001,1.0000,101.8
34,0.0043,1.0000,0.0001,1.0000,104.8
35,0.0055,1.0000,0.0002,1.0000,107.8
36,0.0045,1.0000,0.0001,1.0000,110.9
37,0.0052,0.9994,0.0001,1.0000,114.0
38,0.0033,1.0000,0.0000,1.0000,117.0
39,0.0022,1.0000,0.0000,1.0000,120.1
40,0.0025,1.0000,0.0001,1.0000,123.1
41,0.0027,1.0000,0.0000,1.0000,126.1
42,0.0030,1.0000,0.0000,1.0000,129.2
43,0.0025,1.0000,0.0000,1.0000,132.3
44,0.0024,1.0000,0.0000,1.0000,135.4
45,0.0027,1.0000,0.0000,1.0000,138.4
46,0.0022,1.0000,0.0000,1.0000,141.5
47,0.0024,1.0000,0.0000,1.0000,144.5
48,0.0095,0.9989,0.0007,1.0000,147.6
49,0.0075,1.0000,0.0000,1.0000,150.7
50,0.0033,1.0000,0.0000,1.0000,153.7
51,0.0018,1.0000,0.0000,1.0000,156.7
52,0.0032,1.0000,0.0001,1.0000,159.8
53,0.0037,1.0000,0.0000,1.0000,162.8
54,0.0057,0.9989,0.0001,1.0000,165.8
55,0.0063,0.9989,0.0000,1.0000,168.9
56,0.0029,1.0000,0.0000,1.0000,172.0
57,0.0022,1.0000,0.0000,1.0000,175.1
58,0.0038,0.9994,0.0000,1.0000,178.1
59,0.0024,1.0000,0.0000,1.0000,181.2
60,0.0014,1.0000,0.0000,1.0000,184.3
