epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.2331,0.3542,2.0626,0.5833,1.7
2,1.7201,0.5699,1.4782,0.5833,3.6
3,1.4292,0.6190,1.1563,0.6806,5.3
4,1.2220,0.6682,1.0077,0.6806,7.1
5,1.1254,0.6741,0.9085,0.7083,8.9
6,0.9971,0.7054,0.8151,0.7778,10.7
7,0.9050,0.7396,0.7412,0.8125,12.5
8,0.8329,0.7545,0.6602,0.8264,14.3
9,0.7606,0.8065,0.6078,0.9097,16.1
10,0.6800,0.8438,0.5267,0.9097,17.8
11,0.6215,0.8735,0.4381,0.9306,19.5
12,0.5492,0.8929,0.3827,0.9722,21.2
13,0.4877,0.9122,0.3157,0.9722,23.1
14,0.4451,0.9256,0.2700,1.0000,24.8
15,0.4186,0.9226,0.2500,1.0000,26.5
16,0.3497,0.9360,0.2006,1.0000,28.3
17,0.3277,0.9420,0.1802,1.0000,29.9
18,0.2757,0.9598,0.1546,1.0000,31.7
19,0.2630,0.9717,0.1351,1.0000,33.5
20,0.2552,0.9598,0.1162,1.0000,35.3
21,0.2183,0.9688,0.1062,1.0000,37.0
22,0.1948,0.9777,0.0977,1.0000,38.8
23,0.1889,0.9851,0.0767,1.0000,40.6
24,0.1664,0.9792,0.0721,1.0000,42.5
25,0.1507,0.9911,0.0549,1.0000,44.2
26,0.1387,0.9911,0.0513,1.0000,45.9
27,0.1396,0.9881,0.0481,1.0000,47.7
28,0.1206,0.9881,0.0363,1.0000,49.4
29,0.1081,0.9955,0.0289,1.0000,51.2
30,0.1057,0.9955,0.0298,1.0000,53.0
31,0.0768,0.9955,0.0195,1.0000,54.8
32,0.0781,0.9970,0.0172,1.0000,56.5
33,0.0823,0.9970,0.0138,1.0000,58.3
34,0.0757,0.9955,0.0314,1.0000,60.1
35,0.0785,0.9911,0.0120,1.0000,61.7
36,0.0574,0.9970,0.0123,1.0000,63.6
37,0.0561,1.0000,0.0082,1.0000,65.3
38,0.0538,0.9985,0.0114,1.0000,67.0
39,0.0493,0.9985,0.0087,1.0000,68.8
40,0.0575,0.9940,0.0056,1.0000,70.7
41,0.0575,0.9985,0.0089,1.0000,72.5
42,0.0448,1.0000,0.0048,1.0000,74.3
43,0.0474,0.9985,0.0122,1.0000,76.1
44,0.0498,0.9955,0.0065,1.0000,77.8
45,0.0375,1.0000,0.0044,1.0000,79.6
46,0.0344,1.0000,0.0043,1.0000,81.3
47,0.0381,0.9985,0.0030,1.0000,83.1
48,0.0355,1.0000,0.0054,1.0000,84.9
49,0.0407,0.9940,0.0041,1.0000,86.7
50,0.0356,0.9985,0.0022,1.0000,88.5
51,0.0306,0.9985,0.0022,1.0000,90.2
52,0.0244,1.0000,0.0018,1.0000,92.0
53,0.0317,0.9985,0.0026,1.0000,93.9
54,0.0296,0.9985,0.0018,1.0000,95.7
55,0.0265,0.9985,0.0018,1.0000,97.5
56,0.0249,0.9985,0.0016,1.0000,99.3
57,0.0305,0.9970,0.0016,1.0000,101.2
58,0.0229,1.0000,0.0011,1.0000,103.0
59,0.0215,0.9985,0.0013,1.0000,104.7
60,0.0227,1.0000,0.0031,1.0000,106.5
