epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.0977,0.1353,2.6098,0.2228,5.2
2,2.4663,0.2170,2.0477,0.2356,10.2
3,2.0807,0.2672,1.7690,0.3878,15.2
4,1.8218,0.3173,1.5618,0.3846,20.2
5,1.6618,0.3668,1.4308,0.4199,25.3
6,1.5475,0.3984,1.3679,0.4808,30.3
7,1.4478,0.4365,1.2311,0.5657,35.2
8,1.3575,0.4907,1.1577,0.5449,40.3
9,1.2917,0.5172,1.0540,0.5753,45.3
10,1.2055,0.5330,0.9635,0.6667,50.3
11,1.1202,0.5622,0.8934,0.6667,55.3
12,1.0458,0.6058,0.8234,0.7067,60.2
13,0.9619,0.6302,0.7422,0.7484,65.2
14,0.9119,0.6459,0.6710,0.7580,70.1
15,0.8451,0.6875,0.6524,0.7468,75.0
16,0.7991,0.7060,0.6196,0.7452,80.1
17,0.7612,0.7328,0.5665,0.8606,85.0
18,0.6903,0.7572,0.4594,0.8478,90.0
19,0.6583,0.7689,0.4421,0.8654,95.0
20,0.6419,0.7785,0.4738,0.8253,100.0
21,0.5808,0.7912,0.3500,0.8574,105.0
22,0.5720,0.8032,0.3417,0.9183,110.0
23,0.5223,0.8269,0.2942,0.9087,115.0
24,0.4904,0.8376,0.2723,0.9407,120.0
25,0.4706,0.8503,0.2580,0.9439,124.9
26,0.4516,0.8520,0.2193,0.9696,129.9
27,0.4414,0.8513,0.2100,0.9503,134.8
28,0.3981,0.8709,0.2006,0.9519,139.7
29,0.3948,0.8788,0.2010,0.9599,144.7
30,0.3706,0.8836,0.1564,0.9663,149.7
31,0.3892,0.8681,0.1680,0.9423,154.6
32,0.3561,0.8850,0.1424,0.9744,159.6
33,0.3445,0.8970,0.1249,0.9615,164.5
34,0.3226,0.9004,0.1082,0.9824,169.4
35,0.3047,0.9080,0.1154,0.9792,174.4
36,0.2945,0.9111,0.0952,0.9904,179.4
37,0.3067,0.9008,0.0942,0.9856,184.3
38,0.2764,0.9114,0.0896,0.9904,189.3
39,0.2992,0.9073,0.0902,0.9824,194.3
40,0.2787,0.9093,0.0855,0.9776,199.2
41,0.2594,0.9183,0.0590,0.9968,204.2
42,0.2638,0.9183,0.0561,1.0000,209.2
43,0.2577,0.9234,0.0576,0.9968,214.2
44,0.2377,0.9272,0.0492,0.9984,219.2
45,0.2424,0.9176,0.0468,1.0000,224.1
46,0.2332,0.9269,0.0364,1.0000,229.0
47,0.2304,0.9238,0.0400,1.0000,234.1
48,0.2177,0.9334,0.0377,1.0000,239.1
49,0.2195,0.9358,0.0384,1.0000,244.1
50,0.2078,0.9344,0.0283,1.0000,249.1
51,0.1978,0.9444,0.0366,1.0000,254.1
52,0.2012,0.9399,0.0282,1.0000,259.1
53,0.1977,0.9392,0.0277,1.0000,264.1
54,0.1855,0.9433,0.0226,1.0000,269.2
55,0.1762,0.9475,0.0231,1.0000,274.1
56,0.1791,0.9433,0.0232,1.0000,279.2
57,0.1960,0.9396,0.0182,1.0000,284.1
58,0.1683,0.9557,0.0256,1.0000,289.1
59,0.1813,0.9433,0.0201,1.0000,294.1
60,0.1711,0.9499,0.0147,1.0000,299.0
