epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.8780,0.5112,1.2935,0.6901,3.4
2,1.2435,0.6384,0.9752,0.6745,6.4
3,0.9793,0.6875,0.7687,0.7812,9.4
4,0.7958,0.7628,0.5988,0.9010,12.5
5,0.6310,0.8393,0.4566,0.9271,15.5
6,0.5028,0.8739,0.3337,0.9167,18.6
7,0.3996,0.9102,0.2499,1.0000,21.6
8,0.3262,0.9314,0.2059,1.0000,24.6
9,0.2701,0.9515,0.1533,1.0000,27.6
10,0.2187,0.9621,0.1287,0.9766,30.6
11,0.1817,0.9777,0.1017,0.9766,33.7
12,0.1556,0.9821,0.0622,1.0000,36.7
13,0.1175,0.9905,0.0369,1.0000,39.7
14,0.0981,0.9939,0.0297,1.0000,42.8
15,0.0915,0.9922,0.0186,1.0000,45.8
16,0.0721,0.9944,0.0129,1.0000,48.9
17,0.0623,0.9983,0.0165,1.0000,51.9
18,0.0559,0.9967,0.0090,1.0000,54.9
19,0.0521,0.9955,0.0062,1.0000,58.0
20,0.0422,0.9994,0.0058,1.0000,60.9
21,0.0488,0.9955,0.0052,1.0000,64.0
22,0.0389,0.9983,0.0030,1.0000,67.0
23,0.0390,0.9972,0.0026,1.0000,70.0
24,0.0300,0.9983,0.0103,1.0000,73.1
25,0.0342,0.9972,0.0035,1.0000,76.1
26,0.0263,0.9989,0.0022,1.0000,79.2
27,0.0226,0.9989,0.0061,1.0000,82.2
28,0.0275,0.9972,0.0018,1.0000,85.2
29,0.0277,0.9967,0.0016,1.0000,88.3
30,0.0242,0.9978,0.0019,1.0000,91.3
31,0.0270,0.9967,0.0011,1.0000,94.4
32,0.0238,0.9972,0.0010,1.0000,97.4
33,0.0238,0.9983,0.0006,1.0000,100.4
34,0.0152,0.9994,0.0005,1.0000,103.5
35,0.0173,0.9989,0.0037,1.0000,106.5
36,0.0127,0.9989,0.0006,1.0000,109.5
37,0.0177,0.9983,0.0006,1.0000,112.5
38,0.0135,0.9994,0.0004,1.0000,115.6
39,0.0147,0.9983,0.0006,1.0000,118.6
40,0.0135,0.9983,0.0005,1.0000,121.6
41,0.0131,0.9994,0.0004,1.0000,124.6
42,0.0115,0.9989,0.0003,1.0000,127.7
43,0.0127,0.9978,0.0022,1.0000,130.7
44,0.0134,0.9978,0.0007,1.0000,133.7
45,0.0125,0.9994,0.0007,1.0000,136.7
46,0.0097,1.0000,0.0002,1.0000,139.8
47,0.0102,0.9983,0.0011,1.0000,142.8
48,0.0119,0.9994,0.0003,1.0000,145.8
49,0.0084,1.0000,0.0004,1.0000,148.8
50,0.0101,0.9983,0.0001,1.0000,151.9
51,0.0094,0.9978,0.0005,1.0000,154.9
52,0.0099,0.9989,0.0009,1.0000,157.9
53,0.0120,0.9989,0.0004,1.0000,161.0
54,0.0098,0.9989,0.0001,1.0000,164.0
55,0.0114,0.9994,0.0002,1.0000,167.0
56,0.0103,0.9994,0.0001,1.0000,170.1
57,0.0103,0.9978,0.0005,1.0000,173.1
58,0.0108,0.9994,0.0003,1.0000,176.1
59,0.0085,0.9994,0.0001,1.0000,179.1
60,0.0072,1.0000,0.0001,1.0000,182.1
