epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,3.0552,0.1209,2.5485,0.2324,4.8
2,2.4082,0.2404,1.9946,0.4006,9.4
3,2.0106,0.3005,1.7133,0.4103,14.1
4,1.7721,0.3516,1.4737,0.4279,18.7
5,1.6165,0.3901,1.3677,0.5449,23.3
6,1.4942,0.4348,1.2373,0.5593,27.9
7,1.3773,0.4821,1.1215,0.5577,32.5
8,1.2726,0.5086,1.0412,0.5721,37.1
9,1.1918,0.5295,0.9458,0.6234,41.7
10,1.1261,0.5498,0.8733,0.6827,46.2
11,1.0543,0.5910,0.8546,0.6458,50.8
12,0.9904,0.6082,0.7816,0.7276,55.3
13,0.9296,0.6332,0.7206,0.6827,59.9
14,0.8753,0.6525,0.6445,0.7324,64.5
15,0.8400,0.6614,0.6062,0.7404,69.0
16,0.8030,0.6902,0.5536,0.8494,73.6
17,0.7342,0.7184,0.5021,0.8253,78.2
18,0.7047,0.7208,0.5045,0.7676,82.7
19,0.6781,0.7366,0.5048,0.7692,87.3
20,0.6363,0.7462,0.4628,0.8654,91.8
21,0.6358,0.7493,0.3712,0.8301,96.4
22,0.5858,0.7826,0.3762,0.8606,100.9
23,0.5676,0.7891,0.3728,0.8542,105.5
24,0.5538,0.8019,0.3233,0.8942,110.0
25,0.5276,0.7970,0.3247,0.9311,114.6
26,0.5297,0.7988,0.2995,0.9407,119.2
27,0.4940,0.8214,0.3507,0.9054,123.8
28,0.4720,0.8197,0.2477,0.9728,128.3
29,0.4711,0.8286,0.2387,0.9327,132.9
30,0.4369,0.8393,0.2279,0.9551,137.4
31,0.4527,0.8321,0.2176,0.9583,142.0
32,0.4405,0.8365,0.1891,0.9647,146.5
33,0.4100,0.8544,0.2131,0.9343,151.0
34,0.3956,0.8702,0.1935,0.9503,155.6
35,0.3916,0.8575,0.1733,0.9551,160.1
36,0.3865,0.8613,0.2292,0.9231,164.7
37,0.3631,0.8688,0.1455,0.9744,169.3
38,0.3566,0.8681,0.1688,0.9599,173.9
39,0.3471,0.8832,0.1298,0.9712,178.5
40,0.3503,0.8764,0.1460,0.9728,183.1
41,0.3567,0.8747,0.1262,0.9792,187.7
42,0.3351,0.8798,0.1388,0.9728,192.3
43,0.3189,0.8894,0.1008,0.9920,196.9
44,0.3202,0.8880,0.1013,0.9968,201.4
45,0.3108,0.8925,0.1257,0.9744,206.0
46,0.2971,0.8956,0.1038,0.9856,210.5
47,0.3245,0.8777,0.0976,0.9936,215.1
48,0.2859,0.9032,0.0937,0.9888,219.7
49,0.3031,0.8911,0.0973,0.9631,224.3
50,0.2975,0.8956,0.0899,0.9760,228.9
51,0.2984,0.8935,0.1035,0.9904,233.6
52,0.2691,0.9117,0.0812,0.9888,238.3
53,0.2671,0.9049,0.0706,0.9904,242.9
54,0.2827,0.8984,0.0810,0.9904,247.5
55,0.2781,0.9059,0.0891,0.9872,252.1
56,0.2665,0.9090,0.0549,1.0000,256.7
57,0.2366,0.9200,0.0651,1.0000,261.3
58,0.2479,0.9141,0.0627,0.9840,265.9
59,0.2477,0.9166,0.0571,0.9968,270.5
60,0.2472,0.9104,0.0776,0.9840,275.1
