epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.1315,0.3053,1.2596,0.5830,171.2
2,1.2689,0.5000,0.6703,0.7155,246.1
3,1.0062,0.5765,0.4782,0.7890,320.8
4,0.9230,0.6118,0.3958,0.8354,395.6
5,0.8772,0.6318,0.3411,0.8774,470.2
6,0.8402,0.6463,0.2763,0.9278,544.6
7,0.8171,0.6602,0.2532,0.9317,619.2
8,0.7882,0.6732,0.2299,0.9470,693.9
9,0.7738,0.6754,0.2746,0.8870,768.3
10,0.7610,0.6842,0.2103,0.9502,843.1
11,0.7501,0.6877,0.1860,0.9462,917.7
12,0.7395,0.6932,0.1668,0.9623,991.8
13,0.7377,0.6932,0.1491,0.9743,1065.9
14,0.7284,0.6975,0.1369,0.9720,1140.0
15,0.7171,0.7031,0.1515,0.9663,1214.8
16,0.7216,0.7030,0.1333,0.9787,1289.3
17,0.7070,0.7094,0.1279,0.9564,1363.7
18,0.7005,0.7103,0.1360,0.9630,1438.2
19,0.6989,0.7121,0.1212,0.9753,1512.6
20,0.6961,0.7121,0.1193,0.9759,1587.4
21,0.6942,0.7110,0.1131,0.9852,1661.8
22,0.6874,0.7147,0.1143,0.9787,1736.2
23,0.6825,0.7180,0.1049,0.9872,1810.7
24,0.6761,0.7229,0.1145,0.9705,1885.1
25,0.6797,0.7163,0.0974,0.9900,1960.0
26,0.6724,0.7221,0.1008,0.9894,2034.5
27,0.6718,0.7229,0.0979,0.9874,2108.8
28,0.6735,0.7222,0.0949,0.9924,2183.2
29,0.6587,0.7273,0.0880,0.9804,2257.8
30,0.6647,0.7272,0.0840,0.9903,2332.5
31,0.6550,0.7319,0.0898,0.9742,2407.0
32,0.6486,0.7331,0.0832,0.9910,2482.0
33,0.6526,0.7292,0.0769,0.9903,2557.1
34,0.6480,0.7334,0.0897,0.9730,2632.5
35,0.6470,0.7317,0.0679,0.9973,2707.8
36,0.6415,0.7357,0.0699,0.9939,2782.7
37,0.6466,0.7325,0.0666,0.9965,2857.4
38,0.6436,0.7358,0.0695,0.9881,2932.2
39,0.6398,0.7390,0.0669,0.9956,3007.7
40,0.6380,0.7367,0.0731,0.9855,3082.8
41,0.6370,0.7366,0.0674,0.9819,3157.8
42,0.6340,0.7381,0.0634,0.9958,3232.8
43,0.6332,0.7397,0.0601,0.9963,3307.8
44,0.6285,0.7435,0.0593,0.9949,3383.4
45,0.6217,0.7445,0.0666,0.9888,3458.6
46,0.6240,0.7425,0.0555,0.9946,3533.4
47,0.6222,0.7416,0.0561,0.9971,3608.7
48,0.6207,0.7459,0.0528,0.9900,3683.9
49,0.6207,0.7459,0.0511,0.9944,3759.6
50,0.6175,0.7460,0.0520,0.9958,3834.8
51,0.6121,0.7483,0.0597,0.9882,3909.7
52,0.6155,0.7463,0.0483,0.9975,3984.6
53,0.6191,0.7431,0.0493,0.9988,4059.8
54,0.6144,0.7450,0.0475,0.9964,4134.2
55,0.6183,0.7442,0.0513,0.9949,4207.8
56,0.6129,0.7480,0.0445,0.9977,4280.4
57,0.6074,0.7503,0.0423,0.9992,4353.0
58,0.6048,0.7519,0.0401,0.9976,4425.7
59,0.6059,0.7500,0.0413,0.9978,4498.9
60,0.6022,0.7518,0.0432,0.9990,4572.0
61,0.6081,0.7490,0.0399,0.9980,4644.9
62,0.6025,0.7512,0.0401,0.9981,4717.5
63,0.6034,0.7518,0.0395,0.9984,4790.4
64,0.6030,0.7496,0.0396,0.9986,4863.4
65,0.5982,0.7530,0.0367,0.9984,4936.3
66,0.5980,0.7532,0.0381,0.9991,5008.9
67,0.5921,0.7556,0.0390,0.9988,5081.6
68,0.5897,0.7590,0.0394,0.9988,5154.4
69,0.5920,0.7549,0.0383,0.9986,5227.7
70,0.5957,0.7552,0.0380,0.9986,5300.8
71,0.5982,0.7524,0.0394,0.9988,5373.6
72,0.5951,0.7554,0.0359,0.9986,5446.4
73,0.5893,0.7589,0.0390,0.9987,5518.9
74,0.5927,0.7546,0.0373,0.9990,5591.9
75,0.5930,0.7587,0.0375,0.9983,5664.8
76,0.5965,0.7540,0.0379,0.9988,5737.9
77,0.5979,0.7549,0.0377,0.9991,5810.3
78,0.5918,0.7577,0.0358,0.9988,5882.9
79,0.5932,0.7568,0.0350,0.9992,5956.5
80,0.5983,0.7532,0.0370,0.9988,6028.8
