epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.9226,0.5089,1.5777,0.6250,1.8
2,1.2187,0.6488,1.0348,0.6111,3.6
3,0.9874,0.6741,0.8403,0.6667,5.5
4,0.8006,0.7574,0.6507,0.7986,7.3
5,0.6676,0.8348,0.5219,0.8889,9.2
6,0.5595,0.8795,0.3923,0.8889,11.0
7,0.4728,0.9092,0.2980,0.9514,12.7
8,0.3879,0.9301,0.2562,1.0000,14.4
9,0.3113,0.9613,0.1804,1.0000,16.2
10,0.2725,0.9628,0.1357,1.0000,18.0
11,0.2214,0.9762,0.1074,1.0000,19.8
12,0.1934,0.9896,0.0760,1.0000,21.6
13,0.1417,0.9940,0.0691,1.0000,23.5
14,0.1371,0.9970,0.0375,1.0000,25.3
15,0.1113,0.9911,0.0380,1.0000,27.1
16,0.0886,1.0000,0.0226,1.0000,28.9
17,0.0696,1.0000,0.0172,1.0000,30.6
18,0.0562,1.0000,0.0219,1.0000,32.3
19,0.0521,1.0000,0.0094,1.0000,34.1
20,0.0504,0.9985,0.0073,1.0000,35.9
21,0.0394,0.9985,0.0065,1.0000,37.8
22,0.0399,0.9985,0.0054,1.0000,39.5
23,0.0363,1.0000,0.0089,1.0000,41.2
24,0.0368,1.0000,0.0260,1.0000,43.0
25,0.0284,1.0000,0.0048,1.0000,44.7
26,0.0217,1.0000,0.0028,1.0000,46.6
27,0.0239,1.0000,0.0030,1.0000,48.3
28,0.0190,1.0000,0.0021,1.0000,50.1
29,0.0196,1.0000,0.0021,1.0000,51.8
30,0.0194,1.0000,0.0019,1.0000,53.6
31,0.0146,1.0000,0.0024,1.0000,55.4
32,0.0180,1.0000,0.0015,1.0000,57.2
33,0.0159,1.0000,0.0141,1.0000,59.1
34,0.0191,0.9985,0.0089,1.0000,60.9
35,0.0165,0.9985,0.0026,1.0000,62.7
36,0.0124,1.0000,0.0009,1.0000,64.6
37,0.0127,1.0000,0.0008,1.0000,66.3
38,0.0121,1.0000,0.0010,1.0000,68.1
39,0.0125,1.0000,0.0010,1.0000,70.0
40,0.0104,1.0000,0.0007,1.0000,71.7
41,0.0089,1.0000,0.0005,1.0000,73.6
42,0.0077,1.0000,0.0005,1.0000,75.4
43,0.0101,1.0000,0.0007,1.0000,77.2
44,0.0107,0.9985,0.0021,1.0000,79.0
45,0.0076,1.0000,0.0007,1.0000,80.7
46,0.0068,1.0000,0.0005,1.0000,82.4
47,0.0055,1.0000,0.0004,1.0000,84.2
48,0.0061,1.0000,0.0008,1.0000,85.9
49,0.0057,1.0000,0.0003,1.0000,87.7
50,0.0047,1.0000,0.0003,1.0000,89.5
51,0.0038,1.0000,0.0002,1.0000,91.4
52,0.0057,1.0000,0.0002,1.0000,93.2
53,0.0059,1.0000,0.0005,1.0000,95.1
54,0.0062,1.0000,0.0003,1.0000,96.9
55,0.0047,1.0000,0.0002,1.0000,98.7
56,0.0058,0.9985,0.0002,1.0000,100.5
57,0.0075,0.9985,0.0002,1.0000,102.3
58,0.0145,1.0000,0.0017,1.0000,104.0
59,0.0123,1.0000,0.0043,1.0000,105.8
60,0.0052,1.0000,0.0004,1.0000,107.6
