epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.5467,0.5765,0.8746,0.7240,3.3
2,0.8794,0.7467,0.5377,0.9010,6.3
3,0.5728,0.8705,0.3176,0.9375,9.3
4,0.3754,0.9381,0.2011,0.9661,12.4
5,0.2449,0.9760,0.0998,1.0000,15.4
6,0.1670,0.9905,0.0571,1.0000,18.5
7,0.1063,0.9961,0.0249,1.0000,21.5
8,0.0683,0.9994,0.0156,1.0000,24.6
9,0.0536,0.9989,0.0079,1.0000,27.6
10,0.0406,1.0000,0.0071,1.0000,30.7
11,0.0289,1.0000,0.0044,1.0000,33.7
12,0.0291,0.9994,0.0103,1.0000,36.7
13,0.0222,0.9994,0.0030,1.0000,39.8
14,0.0195,1.0000,0.0018,1.0000,42.8
15,0.0170,1.0000,0.0013,1.0000,45.9
16,0.0137,1.0000,0.0020,1.0000,48.9
17,0.0123,0.9994,0.0018,1.0000,51.9
18,0.0086,1.0000,0.0007,1.0000,55.0
19,0.0091,1.0000,0.0004,1.0000,58.1
20,0.0110,1.0000,0.0005,1.0000,61.1
21,0.0078,1.0000,0.0004,1.0000,64.1
22,0.0070,1.0000,0.0003,1.0000,67.2
23,0.0071,1.0000,0.0003,1.0000,70.3
24,0.0060,1.0000,0.0002,1.0000,73.3
25,0.0058,0.9994,0.0003,1.0000,76.4
26,0.0145,0.9989,0.0008,1.0000,79.4
27,0.0075,1.0000,0.0003,1.0000,82.5
28,0.0045,1.0000,0.0002,1.0000,85.6
29,0.0053,1.0000,0.0002,1.0000,88.6
30,0.0035,1.0000,0.0001,1.0000,91.7
31,0.0050,1.0000,0.0012,1.0000,94.8
32,0.0034,1.0000,0.0001,1.0000,97.9
33,0.0028,1.0000,0.0001,1.0000,101.0
34,0.0027,1.0000,0.0001,1.0000,104.0
35,0.0037,1.0000,0.0005,1.0000,107.0
36,0.0044,1.0000,0.0001,1.0000,110.1
37,0.0038,1.0000,0.0004,1.0000,113.2
38,0.0224,0.9961,0.0146,1.0000,116.2
39,0.0199,0.9972,0.0004,1.0000,119.3
40,0.0043,1.0000,0.0001,1.0000,122.4
41,0.0032,1.0000,0.0000,1.0000,125.4
42,0.0043,0.9994,0.0001,1.0000,128.5
43,0.0025,1.0000,0.0000,1.0000,131.6
44,0.0019,1.0000,0.0000,1.0000,134.7
45,0.0013,1.0000,0.0000,1.0000,137.7
46,0.0011,1.0000,0.0000,1.0000,140.8
47,0.0012,1.0000,0.0000,1.0000,143.9
48,0.0013,1.0000,0.0000,1.0000,146.9
49,0.0015,1.0000,0.0000,1.0000,150.0
50,0.0013,1.0000,0.0000,1.0000,153.1
51,0.0104,0.9972,0.0007,1.0000,156.2
52,0.0045,1.0000,0.0423,0.9766,159.3
53,0.0025,1.0000,0.0000,1.0000,162.4
54,0.0014,1.0000,0.0000,1.0000,165.5
55,0.0013,1.0000,0.0000,1.0000,168.5
56,0.0012,1.0000,0.0000,1.0000,171.6
57,0.0013,1.0000,0.0000,1.0000,174.7
58,0.0012,1.0000,0.0000,1.0000,177.8
59,0.0021,1.0000,0.0000,1.0000,180.9
60,0.0008,1.0000,0.0000,1.0000,183.9
