epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.8521,0.5218,1.3983,0.6198,3.3
2,1.2276,0.6384,1.0347,0.6641,6.3
3,0.9935,0.6752,0.8500,0.6875,9.3
4,0.8207,0.7333,0.6424,0.8281,12.3
5,0.6953,0.7913,0.4873,0.8385,15.4
6,0.5665,0.8443,0.3853,0.9036,18.5
7,0.4690,0.8622,0.2805,0.9375,21.5
8,0.3843,0.8912,0.2497,0.9792,24.6
9,0.3133,0.9219,0.1866,1.0000,27.6
10,0.2856,0.9286,0.1574,1.0000,30.6
11,0.2406,0.9531,0.1224,1.0000,33.7
12,0.2066,0.9688,0.0920,1.0000,36.7
13,0.1804,0.9682,0.0904,0.9870,39.8
14,0.1402,0.9849,0.0529,1.0000,42.8
15,0.1238,0.9894,0.0361,1.0000,45.9
16,0.1020,0.9916,0.0250,1.0000,48.9
17,0.0885,0.9916,0.0217,1.0000,51.9
18,0.0700,0.9967,0.0167,1.0000,55.0
19,0.0673,0.9927,0.0215,1.0000,58.0
20,0.0585,0.9950,0.0073,1.0000,61.0
21,0.0459,0.9994,0.0070,1.0000,64.1
22,0.0447,0.9983,0.0040,1.0000,67.1
23,0.0443,0.9967,0.0069,1.0000,70.1
24,0.0372,0.9967,0.0029,1.0000,73.2
25,0.0329,0.9989,0.0028,1.0000,76.2
26,0.0313,0.9989,0.0031,1.0000,79.2
27,0.0336,0.9978,0.0017,1.0000,82.3
28,0.0258,0.9983,0.0017,1.0000,85.3
29,0.0243,0.9989,0.0025,1.0000,88.4
30,0.0210,0.9994,0.0009,1.0000,91.4
31,0.0255,0.9989,0.0009,1.0000,94.5
32,0.0190,0.9989,0.0013,1.0000,97.5
33,0.0240,0.9955,0.1376,0.9583,100.6
34,0.0298,0.9972,0.0009,1.0000,103.6
35,0.0198,0.9989,0.0007,1.0000,106.6
36,0.0153,0.9994,0.0005,1.0000,109.6
37,0.0148,0.9989,0.0005,1.0000,112.7
38,0.0109,1.0000,0.0003,1.0000,115.7
39,0.0155,0.9994,0.0005,1.0000,118.8
40,0.0216,0.9972,0.0006,1.0000,121.8
41,0.0133,0.9989,0.0002,1.0000,124.7
42,0.0139,0.9983,0.0007,1.0000,127.8
43,0.0138,0.9983,0.0050,1.0000,130.8
44,0.0166,0.9989,0.0002,1.0000,133.9
45,0.0181,0.9967,0.0020,1.0000,136.9
46,0.0106,1.0000,0.0001,1.0000,139.9
47,0.0100,1.0000,0.0004,1.0000,142.9
48,0.0093,0.9989,0.0001,1.0000,145.9
49,0.0109,0.9989,0.0001,1.0000,149.0
50,0.0160,0.9961,0.0003,1.0000,152.0
51,0.0088,1.0000,0.0001,1.0000,155.0
52,0.0076,0.9994,0.0002,1.0000,158.0
53,0.0123,0.9983,0.0001,1.0000,161.0
54,0.0086,0.9989,0.0001,1.0000,164.0
55,0.0098,0.9978,0.0002,1.0000,167.0
56,0.0084,0.9994,0.0001,1.0000,170.0
57,0.0103,0.9994,0.0002,1.0000,173.0
58,0.0070,1.0000,0.0001,1.0000,176.0
59,0.0054,0.9994,0.0000,1.0000,179.0
60,0.0152,0.9967,0.0003,1.0000,182.0
