epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.3777,0.5261,0.4404,0.8702,5.1
2,0.3231,0.8977,0.0445,1.0000,10.0
3,0.1161,0.9718,0.0206,1.0000,15.0
4,0.0798,0.9787,0.0120,1.0000,19.9
5,0.0656,0.9815,0.0428,0.9824,24.9
6,0.0551,0.9825,0.0045,1.0000,29.8
7,0.0631,0.9825,0.0031,1.0000,34.8
8,0.0711,0.9746,0.0028,1.0000,39.7
9,0.0600,0.9797,0.0042,1.0000,44.6
10,0.0462,0.9863,0.0032,0.9984,49.6
11,0.0447,0.9849,0.0098,0.9952,54.5
12,0.0688,0.9811,0.0107,0.9968,59.5
13,0.0484,0.9863,0.0003,1.0000,64.4
14,0.0471,0.9856,0.0012,1.0000,69.3
15,0.0430,0.9870,0.0004,1.0000,74.3
16,0.0354,0.9880,0.0001,1.0000,79.3
17,0.0376,0.9883,0.0001,1.0000,84.2
18,0.0382,0.9894,0.0002,1.0000,89.1
19,0.0454,0.9859,0.0005,1.0000,94.0
20,0.0264,0.9928,0.0002,1.0000,98.9
21,0.0354,0.9907,0.0000,1.0000,103.8
22,0.0360,0.9873,0.0018,1.0000,108.7
23,0.0579,0.9811,0.0003,1.0000,113.6
24,0.0426,0.9866,0.0003,1.0000,118.5
25,0.0199,0.9931,0.0001,1.0000,123.4
26,0.0387,0.9897,0.0001,1.0000,128.3
27,0.0417,0.9897,0.0000,1.0000,133.2
28,0.0295,0.9904,0.0002,1.0000,138.1
29,0.0501,0.9856,0.0074,0.9936,143.0
30,0.0574,0.9842,0.0001,1.0000,147.9
31,0.0445,0.9873,0.0001,1.0000,152.8
32,0.0415,0.9890,0.0121,0.9984,157.7
33,0.0321,0.9904,0.0018,1.0000,162.6
34,0.0426,0.9890,0.0000,1.0000,167.4
35,0.0467,0.9863,0.0017,1.0000,172.3
36,0.0223,0.9935,0.0004,1.0000,177.2
37,0.0493,0.9852,0.0012,1.0000,182.0
38,0.0319,0.9890,0.0000,1.0000,186.9
39,0.0220,0.9921,0.0000,1.0000,191.8
40,0.0327,0.9928,0.0001,1.0000,196.7
41,0.0316,0.9904,0.0001,1.0000,201.7
42,0.0251,0.9904,0.0000,1.0000,206.7
43,0.0239,0.9931,0.0000,1.0000,211.6
44,0.0195,0.9935,0.0001,1.0000,216.6
45,0.0358,0.9897,0.0003,1.0000,221.6
46,0.0388,0.9873,0.0002,1.0000,226.6
47,0.0241,0.9942,0.0003,1.0000,231.6
48,0.0372,0.9904,0.0000,1.0000,236.6
49,0.0190,0.9935,0.0000,1.0000,241.6
50,0.0331,0.9921,0.0000,1.0000,246.5
51,0.0276,0.9935,0.0001,1.0000,251.5
52,0.0182,0.9945,0.0000,1.0000,256.5
53,0.0314,0.9907,0.0000,1.0000,261.4
54,0.0421,0.9890,0.0000,1.0000,266.4
55,0.0222,0.9928,0.0000,1.0000,271.4
56,0.0182,0.9945,0.0005,1.0000,276.4
57,0.0226,0.9931,0.0000,1.0000,281.4
58,0.0145,0.9952,0.0001,1.0000,286.4
59,0.0239,0.9921,0.0000,1.0000,291.4
60,0.0168,0.9928,0.0000,1.0000,296.3
