epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,2.0658,0.4449,1.8515,0.6250,1.9
2,1.3091,0.7098,1.1028,0.7431,3.7
3,0.9994,0.7798,0.8240,0.7431,5.5
4,0.8147,0.8378,0.6748,0.8125,7.3
5,0.6638,0.8735,0.5448,0.7917,9.1
6,0.5667,0.9018,0.4277,0.9306,10.9
7,0.4720,0.9152,0.3363,0.9375,12.8
8,0.3720,0.9449,0.2518,0.9444,14.6
9,0.3232,0.9613,0.1838,1.0000,16.4
10,0.2765,0.9762,0.1358,1.0000,18.2
11,0.2341,0.9911,0.1026,1.0000,20.0
12,0.1932,0.9926,0.0698,1.0000,21.9
13,0.1533,0.9970,0.0492,1.0000,23.7
14,0.1379,0.9970,0.0404,1.0000,25.5
15,0.1227,0.9955,0.0291,1.0000,27.3
16,0.1082,0.9940,0.0217,1.0000,29.1
17,0.0827,0.9985,0.0188,1.0000,30.9
18,0.0730,0.9985,0.0144,1.0000,32.8
19,0.0761,1.0000,0.0117,1.0000,34.4
20,0.0655,0.9985,0.0098,1.0000,36.3
21,0.0598,0.9985,0.0086,1.0000,38.1
22,0.0611,0.9985,0.0092,1.0000,40.0
23,0.0518,1.0000,0.0056,1.0000,41.7
24,0.0429,0.9985,0.0044,1.0000,43.5
25,0.0407,1.0000,0.0062,1.0000,45.2
26,0.0335,1.0000,0.0036,1.0000,47.0
27,0.0359,1.0000,0.0035,1.0000,48.8
28,0.0305,1.0000,0.0028,1.0000,50.7
29,0.0316,1.0000,0.0024,1.0000,52.5
30,0.0221,1.0000,0.0019,1.0000,54.3
31,0.0243,1.0000,0.0020,1.0000,56.1
32,0.0264,0.9970,0.0020,1.0000,57.9
33,0.0238,0.9985,0.0021,1.0000,59.8
34,0.0184,1.0000,0.0014,1.0000,61.6
35,0.0203,1.0000,0.0013,1.0000,63.3
36,0.0196,1.0000,0.0011,1.0000,65.1
37,0.0167,1.0000,0.0010,1.0000,66.9
38,0.0168,1.0000,0.0011,1.0000,68.8
39,0.0154,1.0000,0.0010,1.0000,70.6
40,0.0140,1.0000,0.0011,1.0000,72.3
41,0.0130,1.0000,0.0008,1.0000,74.1
42,0.0168,0.9985,0.0014,1.0000,76.0
43,0.0156,1.0000,0.0008,1.0000,77.8
44,0.0158,1.0000,0.0007,1.0000,79.6
45,0.0128,1.0000,0.0007,1.0000,81.4
46,0.0137,0.9985,0.0007,1.0000,83.2
47,0.0147,1.0000,0.0005,1.0000,85.1
48,0.0154,1.0000,0.0007,1.0000,86.8
49,0.0091,1.0000,0.0004,1.0000,88.6
50,0.0104,1.0000,0.0004,1.0000,90.4
51,0.0086,1.0000,0.0003,1.0000,92.2
52,0.0086,1.0000,0.0003,1.0000,93.9
53,0.0083,1.0000,0.0003,1.0000,95.6
54,0.0075,1.0000,0.0003,1.0000,97.4
55,0.0089,1.0000,0.0004,1.0000,99.2
56,0.0110,0.9985,0.0018,1.0000,101.1
57,0.0099,1.0000,0.0005,1.0000,103.0
58,0.0092,1.0000,0.0004,1.0000,104.8
59,0.0088,1.0000,0.0002,1.0000,106.7
60,0.0136,0.9985,0.0003,1.0000,108.5
