epoch,train_loss,train_acc,val_loss,val_acc,wall_s
1,1.1277,0.6760,0.6355,0.8426,6.3
2,0.4524,0.8928,0.2258,0.9803,12.4
3,0.1972,0.9730,0.1029,0.9676,18.5
4,0.0956,0.9921,0.0234,1.0000,24.6
5,0.0453,0.9988,0.0093,1.0000,30.7
6,0.0313,0.9985,0.0045,1.0000,36.9
7,0.0226,0.9990,0.0018,1.0000,43.0
8,0.0143,1.0000,0.0021,1.0000,49.1
9,0.0124,0.9998,0.0012,1.0000,55.2
10,0.0082,1.0000,0.0006,1.0000,61.3
11,0.0083,0.9998,0.0033,1.0000,67.5
12,0.0081,1.0000,0.0003,1.0000,73.6
13,0.0075,0.9998,0.0008,1.0000,79.7
14,0.0057,1.0000,0.0030,1.0000,85.8
15,0.0048,1.0000,0.0078,1.0000,91.8
16,0.0081,0.9990,0.0001,1.0000,97.9
17,0.0046,0.9998,0.0001,1.0000,104.1
18,0.0074,0.9993,0.0003,1.0000,110.2
19,0.0031,1.0000,0.0000,1.0000,116.4
20,0.0056,0.9995,0.0001,1.0000,122.7
21,0.0023,1.0000,0.0000,1.0000,128.9
22,0.0029,1.0000,0.0001,1.0000,135.1
23,0.0052,0.9995,0.0000,1.0000,141.2
24,0.0021,1.0000,0.0000,1.0000,147.4
25,0.0017,1.0000,0.0000,1.0000,153.6
26,0.0029,0.9998,0.0001,1.0000,159.7
27,0.0033,1.0000,0.0000,1.0000,165.9
28,0.0047,0.9995,0.0005,1.0000,172.1
29,0.0047,0.9998,0.0000,1.0000,178.3
30,0.0024,1.0000,0.0000,1.0000,184.5
31,0.0033,0.9993,0.0000,1.0000,190.7
32,0.0008,1.0000,0.0000,1.0000,196.9
33,0.0008,1.0000,0.0000,1.0000,203.0
34,0.0009,1.0000,0.0000,1.0000,209.2
35,0.0062,0.9990,0.0468,0.9792,215.4
36,0.0055,0.9988,0.0000,1.0000,221.5
37,0.0011,1.0000,0.0000,1.0000,227.6
38,0.0055,0.9990,0.0001,1.0000,233.8
39,0.0026,0.9998,0.0000,1.0000,240.0
40,0.0008,1.0000,0.0000,1.0000,246.2
41,0.0009,1.0000,0.0000,1.0000,252.4
42,0.0005,1.0000,0.0000,1.0000,258.5
43,0.0004,1.0000,0.0000,1.0000,264.7
44,0.0039,0.9993,0.0001,1.0000,270.9
45,0.0030,0.9993,0.0000,1.0000,277.1
46,0.0009,1.0000,0.0000,1.0000,283.3
47,0.0008,1.0000,0.0000,1.0000,289.5
48,0.0006,1.0000,0.0000,1.0000,295.6
49,0.0006,1.0000,0.0000,1.0000,301.8
50,0.0057,0.9973,0.0000,1.0000,308.0
51,0.0075,0.9985,0.0000,1.0000,314.2
52,0.0038,0.9988,0.0000,1.0000,320.5
53,0.0037,0.9990,0.0000,1.0000,326.6
54,0.0012,1.0000,0.0000,1.0000,332.8
55,0.0004,1.0000,0.0000,1.0000,339.0
56,0.0005,1.0000,0.0000,1.0000,345.3
57,0.0004,1.0000,0.0000,1.0000,351.5
58,0.0008,0.9995,0.0000,1.0000,357.7
59,0.0008,1.0000,0.0000,1.0000,363.9
60,0.0003,1.0000,0.0000,1.0000,370.0
